submitter_id.samples,mir_vae_1,mir_vae_2,mir_vae_3,mir_vae_4,mir_vae_5,mir_vae_6,mir_vae_7,mir_vae_8,mir_vae_9,mir_vae_10,mir_vae_11,mir_vae_12,mir_vae_13,mir_vae_14,mir_vae_15,mir_vae_16,mir_vae_17,mir_vae_18,mir_vae_19,mir_vae_20,mir_vae_21,mir_vae_22,mir_vae_23,mir_vae_24,mir_vae_25,mir_vae_26,mir_vae_27,mir_vae_28,mir_vae_29,mir_vae_30,mir_vae_31,mir_vae_32,label_mir
TCGA-A2-A0EW-01,-0.45156455,0.331519,-0.8194177,-0.50638705,-0.8638315,0.02645509,1.5456028,0.76531035,-2.6120055,1.6492256,1.7375369,-0.6883705,1.138097,-1.22822,0.49282908,-1.203558,-0.22729656,-1.5583185,0.5253395,-2.4274232,0.56533605,2.460647,-1.8230976,1.3815918,1.8443356,0.013693749,-0.5464053,-0.86488885,-0.35005358,2.011868,0.10793052,0.80606586,0
TCGA-A2-A0EX-01,1.2163737,1.6405301,0.6234636,0.28963855,0.029356584,-0.9538888,-0.22184192,0.8813426,-1.7827635,-2.0879385,1.8692167,-0.6327574,-0.29073796,0.34886825,0.1555421,0.20099995,-1.3470312,-0.29239827,-0.3995654,-0.21015295,0.8690528,0.8335321,-0.12674794,-0.12073645,-0.6405412,-0.7945599,-0.8909773,0.12193495,2.0215678,2.3101938,-0.324223,1.6165931,1
TCGA-A2-A0EY-01,1.6295984,2.1790683,0.10840099,0.18104638,-1.520117,-0.7972168,-0.33855036,-0.20942187,1.3558892,-0.7481265,1.1642494,-1.1273495,1.8401254,-1.4716889,-0.23615654,-1.2278557,-0.23017354,-0.34075022,-0.88008624,0.30641928,0.21660167,-0.22582999,0.24434939,0.1348317,1.1138026,0.81610525,0.5173754,-0.47441322,-0.050098065,2.1780884,1.7834812,0.6648659,0
TCGA-A2-A0ST-01,0.45157284,-0.8207265,-1.316637,-0.9507843,-0.800914,-2.647897,0.38975254,1.5679294,-0.449409,-1.6844311,0.82873064,-0.16016701,1.3598318,-1.4657353,-0.9029118,0.25341302,-0.41284955,-0.3340636,-0.48398706,-0.7235688,0.91049296,0.8919587,0.67310023,-1.180131,-1.4267706,-0.15685938,-0.09459633,0.3732552,-0.71963567,1.1637936,0.6225657,0.61222833,0
TCGA-A2-A0SU-01,1.9993689,-0.37161696,-0.32394487,0.50252086,-0.55068594,-1.2940712,1.5463233,0.05738422,0.26917955,1.3616562,1.3623596,0.6034025,0.49290112,0.12549612,-1.910183,-0.1983028,-2.8114884,0.8263452,-0.47362763,0.18208404,1.63962,0.60153985,1.4369067,0.107033394,-1.0602928,0.5132835,0.91750014,0.17716336,1.9815162,1.0822779,-0.00093521504,0.24096133,1
TCGA-A2-A0SV-01,-1.532143,-0.3997442,0.2674464,-0.6348968,0.45345768,0.18835495,-0.69841224,0.8740959,-1.8007079,-0.95773935,-2.8862648,-0.1845041,-0.60837907,0.6526402,1.9929535,-0.32473627,1.1796659,0.8154776,0.5005928,-2.5435014,0.5046439,1.1994936,-0.52553517,1.4535195,-0.13162059,0.73836994,-0.68808824,0.06456031,0.5920434,-0.25222957,-0.07712806,1.4907666,1
TCGA-A2-A0SW-01,0.7268643,-0.7594983,-0.054336865,2.118328,-1.942337,-0.81694853,-0.9454977,0.9002485,-0.08619918,-1.5995994,-0.9950915,-1.0439626,-0.010943502,-0.37753603,-0.4460134,1.7608069,-1.0518446,-1.1415641,1.5589187,-0.23371479,1.2922274,-1.9775336,-0.91477996,0.3606023,-0.5839338,0.3052998,-1.8828071,-0.322436,-0.4951123,0.48311105,-0.16630785,0.082192436,1
TCGA-A2-A0SX-01,0.67286,-0.09234248,-0.6901788,1.293778,1.2996392,-0.29766935,-0.2538187,-2.2075083,0.34574366,-1.1836689,0.9391845,0.32127902,-1.3677074,0.38051024,1.9834751,-0.070063405,0.7943168,-2.3027868,-1.777162,-1.2146518,-1.6395994,-0.03478272,0.10028633,1.9496746,0.6197167,0.032368664,0.0539821,0.4088828,1.9601926,1.3142447,1.7130566,-0.6543108,1
TCGA-A2-A0SY-01,2.2069895,-0.81149095,0.015046408,-1.1401578,-0.29399732,1.0857193,-0.32247502,-0.34043795,-0.4189635,0.39531782,-0.33311874,-0.7155884,-0.36106685,0.9277307,0.49512887,-1.1594994,-0.68355376,-0.1991911,-2.5313365,-1.3932638,0.56936234,0.42357436,-1.0862213,-0.42266685,1.5377492,1.0707775,0.24467039,-0.5495914,-0.7493374,0.61227775,1.9572997,-0.47610748,1
TCGA-A2-A0T0-01,0.71693313,-1.6589564,0.7832925,-1.799729,1.0594606,1.1237255,-1.9074551,-2.1808085,1.0372688,0.5222786,-1.4806587,0.29469785,0.22503556,-0.7969351,-0.43628636,-1.234791,-0.48534995,-0.007036073,-0.31103098,0.2205172,0.5571026,-1.2576706,0.26941964,-0.86176383,0.69824934,-1.1556348,-1.4972749,-1.43668,-0.8674719,-0.80765325,-0.40580204,1.3856199,1
TCGA-A2-A0T1-01,0.5307708,0.40231654,-0.03614973,0.17005004,0.68277335,-0.86102855,0.34262326,0.07745614,0.56001514,-0.42440113,-0.88603556,0.2377472,0.12585427,0.1220465,0.03799567,-1.4657041,0.37492347,-0.830988,1.4658176,-1.0289935,-0.15627442,0.05373758,-0.89872015,1.2945114,0.24333681,-0.1331607,-1.5309583,-0.27084637,-0.831195,0.09149729,0.17657654,-0.10263736,1
TCGA-A2-A0T2-01,0.008489444,-0.3572144,2.5824313,-1.3855733,0.6516667,-0.55401576,-0.70323056,-1.1060493,-1.6089664,0.23171663,-0.94763935,0.69651544,0.5101287,-1.2837151,-1.9177785,-0.18572001,-1.8098963,1.0587127,-0.8499426,0.5912233,2.301806,-0.74647814,0.08060829,0.7848841,-0.76248926,0.18045324,-0.1676567,0.042517673,1.5405971,1.3054545,-1.1914427,1.6161513,1
TCGA-A2-A0T3-01,-0.077882156,0.08703601,-0.16664298,0.30343848,0.7928627,0.22704437,-0.09002339,-0.8503622,1.7581019,-0.60535127,-1.8504668,0.8722276,-0.485452,-0.47591174,-0.2652343,0.32417032,0.5752441,0.9266215,-0.545095,1.4528031,-2.360049,0.19759187,0.59990895,0.8819307,-0.20646591,-0.8854826,0.05038447,1.9388914,1.403327,0.39109537,0.3529097,-0.77056676,1
TCGA-A2-A0T4-01,0.80460566,0.011290625,1.5735956,0.11728121,-1.603309,-0.15320273,0.3843357,-0.20454441,-1.4130049,0.71013325,-1.4592167,-1.1278819,1.1946067,0.114759184,-0.4810865,-1.7960353,0.12589762,-0.5865244,-1.6062303,1.3940572,2.4650452,1.4787776,1.21903,0.8519475,-0.007887155,1.6374725,0.2687541,0.12566179,-0.8609929,0.13848728,-1.8084509,1.5477327,1
TCGA-A2-A0T5-01,-1.5521384,1.1985196,-0.73424995,-0.09326299,0.023194894,0.1264219,0.042906497,-0.5681863,1.4930075,0.37710103,-0.91008353,0.43432,-0.26096392,-0.46562776,-1.5262892,0.11605978,-0.91158473,0.260465,0.96229786,-0.93498695,-1.2107643,-0.7467679,-0.23126869,1.4748374,-1.8073258,0.71022785,0.76718074,-1.1534338,1.2726,-0.4206707,-0.32822037,-1.0933256,1
TCGA-A2-A0T6-01,-1.112569,0.71609735,0.54088527,1.9382079,0.26183453,-0.17466581,-1.2531718,-0.4055926,-0.6799803,-0.31504488,-0.7844137,-0.7435535,-2.7348256,1.5214127,1.4917359,-0.11037418,-0.89984953,0.33457825,0.9083119,-1.2989445,-0.5207767,-0.3830998,1.1930913,-0.60313296,-0.77652615,1.8543772,-0.809673,1.4456893,0.13078731,-1.1170802,-0.2727384,0.5616127,1
TCGA-A2-A0T7-01,-0.0947553,-0.36467466,-0.2908029,-0.2794613,0.5289029,0.4833231,1.5723181,0.6450337,0.116118856,0.35207152,1.1255996,1.4521232,-0.055901323,-2.2178211,-0.5100782,0.18133308,-1.0482757,-0.76594514,0.7166829,-0.15181689,-0.5168402,0.12700513,-1.0667778,-0.23177603,1.6964679,-1.0563406,-0.15795405,-0.04616423,1.5740738,-1.8306743,-1.9272405,1.7653844,1
TCGA-A2-A0YC-01,0.52421904,-0.70129156,-0.27936628,-1.1097056,0.7657688,0.0440897,1.3476174,0.40749565,0.38187054,0.42830426,-0.1373073,0.8695687,-2.1747534,0.40104097,1.8872147,0.7178699,-1.0279949,0.8827185,-0.9719272,-0.53014153,-1.450409,0.8070062,0.088043176,1.6893461,0.38888246,0.3895448,1.7272226,-1.2952999,-1.347608,1.1900262,-0.8312846,-0.38780144,1
TCGA-A2-A0YD-01,0.47459102,-0.50094986,-1.5518723,0.24231017,0.81609315,0.29868913,-0.615643,1.9252253,1.4782722,0.98166597,0.751358,-0.510325,-0.90599394,0.35858378,-0.7058912,0.6735247,1.6229037,-0.08890771,-0.22818394,-1.7637948,-1.0107937,-2.176257,-0.22444363,0.05208571,0.9305357,0.39465177,-0.008894963,1.1720151,0.3033742,1.3225225,-0.84722465,0.27865508,1
TCGA-A2-A0YF-01,-1.7257951,-0.4068506,-0.44931364,-0.26296905,-0.5849607,-0.7664505,1.8501735,0.16676621,-1.1003045,0.31802785,-0.01637082,-0.092713594,2.341676,0.7641614,-0.20946845,0.032281574,-0.08880707,0.28912577,-2.7458825,-0.08835541,-0.56840765,0.055469338,1.0608792,-0.036565587,-0.005129736,1.3052454,-1.2221661,-0.48019984,-1.5796802,-0.18389823,0.031596504,0.5294432,1
TCGA-A2-A0YG-01,0.9916685,-1.493601,-0.7840344,1.3334491,-0.029317038,-0.009511191,0.98170364,-0.6298626,0.3566428,-0.34701538,-0.3587162,-1.7870793,1.1217747,0.83313596,1.1343279,-1.3859215,-1.4031161,1.5143994,-0.42883855,1.2309697,0.8152685,-1.6421658,-0.4150412,0.07096422,0.26190394,-0.78075993,1.229038,-2.0237105,0.6628842,0.48902902,-1.1581101,2.491556,1
TCGA-A2-A0YH-01,-0.0806923,-0.5395544,-0.11771047,-0.029308151,0.72544515,0.25233826,0.5651411,1.1828028,-0.7419514,-1.3534927,1.5637687,1.0656813,-1.0448881,-1.0399992,0.34177527,-0.012738446,0.33398435,-0.16247226,2.5024264,-0.32634872,-3.2478645,-0.8375484,-0.25307187,1.5233624,0.8896048,0.5856568,-0.039111342,-1.2058873,0.744532,1.9349357,-0.05423566,-1.5726944,1
TCGA-A2-A0YI-01,1.454665,-1.0250739,-2.0950727,1.6157234,0.8522454,0.93722796,0.12235946,-1.2643417,0.21306846,-0.4834267,0.5438698,-0.01500331,0.3257739,-0.27961954,-0.67851955,-1.1093227,-0.28966114,-0.7683929,0.025449578,-1.6416848,-1.1443887,0.45075455,1.4994833,-1.0587411,-0.70873153,-1.874324,-0.21709776,0.08259642,0.1365958,-0.3071979,0.29644886,-1.1081666,1
TCGA-A2-A0YK-01,1.9230083,0.2593909,0.63137347,-0.1098627,0.55005985,0.4715647,0.3223232,-0.26755533,0.12860334,-1.7420174,1.0312374,-0.7024232,-0.09190419,-0.81566775,-0.4993895,0.13798147,-0.27706873,-0.5590274,1.1343986,1.6973171,1.0394703,0.17212597,-1.6794828,-1.1837561,-0.1309996,-0.27689642,-0.22249244,0.5735242,-0.86339617,-0.15256329,-0.81920457,0.95813906,1
TCGA-A2-A0YL-01,0.5235851,-0.8525232,0.09158607,0.41544083,0.4386424,1.9604826,-0.28926706,1.4218293,-1.3526586,-1.1865273,0.6526548,-0.27256593,-0.37285078,0.7522283,1.4684932,0.5942622,0.42527503,-0.0097317705,2.602492,0.06544569,-0.7028103,0.67164445,-0.23348059,-1.2049664,-0.9272397,-0.48678276,0.29190433,-0.044438384,-0.16744718,0.34263152,-1.5720108,0.45710734,1
TCGA-A2-A0YM-01,1.6283014,-1.0488654,1.3008876,0.963908,-0.630876,1.0558405,-0.9080406,0.02940911,1.7273686,0.94846386,-1.265609,-0.36227092,0.89952445,-1.4663478,-0.31652012,0.057680096,1.2641683,-1.251599,1.9736847,-1.4499099,1.5375222,0.9514929,-0.56407213,1.0224988,-1.4324998,-0.14010759,1.0837567,-0.27238062,-0.51271486,0.7672782,1.0945299,1.8093044,1
TCGA-A2-A0YT-01,1.0774701,0.31839004,1.0910943,-0.27348596,0.010325361,0.69137853,-0.51448035,-1.5882066,-0.8165194,-0.105407104,-1.2196662,0.27650678,-0.91476697,-1.5706296,-1.0288082,-2.86174,0.35656628,-0.13367315,0.5341848,-0.040357538,0.38175026,0.01638908,0.33212385,-0.53748506,1.0744991,-0.5124643,1.407047,-0.17472154,-1.9861045,0.011968026,-0.785784,0.79151374,1
TCGA-A2-A1FV-01,-0.21563283,-0.20738545,0.58814096,2.9279985,-0.3869003,-1.254607,0.52855814,0.41079122,-0.57549745,-1.1657556,-0.3482093,-1.7753882,-1.8403195,1.3702179,0.72902113,-0.04614779,-0.6913805,-0.40542153,-0.6131786,0.3985388,0.3877286,-1.3971803,-1.2097875,0.75791717,0.6633271,0.072374195,0.9479701,1.0167739,2.424857,0.8020008,0.48000327,-2.4332023,1
TCGA-A2-A1FW-01,-1.1967783,-0.15996578,-0.117750175,0.026173655,-2.910881,1.4944468,-0.7120392,-0.63615906,0.1774874,-0.1169408,0.101935074,0.47215396,0.75777626,0.9471554,1.5567046,-0.69226927,0.8605312,-0.786392,-1.7533631,0.10861275,0.7049286,0.27209532,-0.5093915,1.1741067,0.039016172,1.0399323,-0.15741979,-0.2999844,-0.4132394,0.9170585,-0.8404313,0.32184607,1
TCGA-A2-A1FX-01,-0.06528502,1.9137013,0.5582586,0.33512133,-1.0665221,0.4957838,0.94155693,-2.1191034,-1.3599545,-1.4112458,-0.70527357,-1.1349365,-1.312445,-0.17445606,-0.7825658,-0.03497126,0.013276104,0.10863624,1.2763566,2.5520618,0.34660757,0.44171965,-2.7897887,0.5302064,-0.026333414,-0.28571317,1.0996177,-0.5268045,-0.67072695,0.0630697,0.44171047,0.2627567,0
TCGA-A2-A1FZ-01,0.14062107,0.056376465,-0.3104101,-0.25532064,-0.3600261,0.72091496,0.7186338,1.6908183,-0.65900344,0.2941996,1.1275179,0.9548053,0.80337197,1.7882366,-0.44463968,-0.25429213,-0.21732876,0.035442483,0.9351423,1.9828011,0.7701254,-0.37225032,1.936704,-1.6450694,-0.3664399,1.4604881,-0.53523475,-0.1215567,0.70171565,-0.80457383,-1.0845007,0.031947996,1
TCGA-A2-A1G0-01,-3.0231104,0.54967004,-0.8468729,-0.39799592,0.15774561,0.75805205,-0.48735434,1.3581918,0.45309314,-0.6531857,0.74472743,0.77340055,1.6868167,0.44863513,1.063843,0.45584932,0.61711526,0.39691478,1.3476113,-0.03234114,-0.118292615,-0.96591324,0.48502868,1.0939016,0.44602108,-0.23687294,-0.20441452,1.7467935,0.44094566,0.8907054,-2.135271,2.1802084,1
TCGA-A2-A1G1-01,2.1444535,0.8950876,-0.23782156,-0.9749998,-0.5362153,0.59792536,-0.102274746,0.5238615,-1.0247254,0.51714414,0.6435765,1.0216503,1.3962142,1.0309639,-0.23912257,-0.032455344,0.22106612,0.35323998,-0.054984964,0.0015167247,0.8993835,0.90184045,1.2062495,0.29798004,1.0007159,-0.27468133,0.36023638,-0.4692617,1.5873983,1.9148107,1.0668952,-0.584292,1
TCGA-A2-A1G4-01,0.3610892,-0.6459598,-0.20183277,0.53891015,-0.80177665,-1.6014402,-0.057315502,-1.4364676,-0.7578192,-0.51558393,1.1052048,-1.3094543,1.956021,-0.5402688,0.42035693,-0.721806,-1.340449,0.5020941,-1.0340395,0.7865613,0.09272525,-0.51226616,-0.99606687,-0.008964531,-1.8721778,0.9259234,-0.75304866,1.2734722,0.41220003,-0.7733639,-0.4779504,-0.8260311,1
TCGA-A2-A1G6-01,0.4810562,0.7077618,-0.23508804,-0.87907434,-0.93959016,-2.435076,1.7887965,-0.837746,2.3428705,-0.4772066,0.4610657,-0.32357457,-1.4437163,-0.38555965,0.6380122,0.6047333,1.5385165,-1.5718304,-1.9734608,0.11600689,-1.0733231,-0.2565323,0.023627246,-1.1600819,1.5969307,-0.9318462,-0.9728982,-0.8650995,0.11569758,-1.7339083,1.6171396,-0.4736205,1
TCGA-A2-A259-01,0.8197461,-0.37599623,1.553565,-1.3317859,-0.9850361,0.79437226,-1.7880931,-1.202005,-0.09140002,-0.9700143,0.40807116,2.1309345,1.0884823,0.6996803,0.078389645,0.5537948,0.68661565,0.06228854,-1.676529,-0.36014116,1.168057,-1.6285625,-0.3229023,0.57303965,-1.5957865,0.7628875,-2.8993773,-1.3334491,0.23907132,-0.8517021,1.6668965,3.5324128,1
TCGA-A2-A25A-01,-0.74605525,1.3924708,-1.0745366,0.24086455,-0.8477963,0.72743344,0.475093,0.47503147,-0.29638597,-1.0514457,-0.73364437,0.886317,-0.08535553,-0.993291,-0.19602737,-0.32765904,-0.49866542,1.1825463,1.691595,1.50433,0.26683533,-0.9478667,-1.5007778,0.31366503,0.22962347,-0.19105804,0.16050683,-0.758423,0.22667648,0.11412273,1.0572405,-1.2414725,0
TCGA-A2-A25B-01,0.31724855,-2.2688143,-2.1442432,0.13489865,-0.8610939,0.2450324,-1.4997414,-0.06664927,0.92003226,0.34049731,1.5083266,1.6699138,-0.3557036,0.24502821,0.18437345,0.98050326,-0.78752995,-1.8121122,0.3249725,-0.2326392,-0.20833436,-1.4839604,-0.7639267,1.3061651,1.2311624,-0.46243772,-0.88024837,0.7324682,0.96809816,-0.31656176,-1.9588101,1.5083853,1
TCGA-A2-A25C-01,1.1979963,0.37350014,-1.1974256,0.36103612,0.26654926,-1.8042985,1.1897364,0.85630095,-0.5653732,0.17539686,-0.042616,-0.7468906,-0.22325829,-1.7192813,0.19307289,0.49965578,0.1857526,2.5395324,-0.48540172,-0.09818705,-0.11152137,0.75117683,-1.2396249,1.4712704,-0.1906714,0.25729623,0.8546259,-0.77709883,0.12595269,-0.79070467,1.041109,1.8858526,1
TCGA-A2-A25D-01,0.18825223,-1.4531509,-1.006968,-0.8314476,-0.39753273,0.35373145,-0.8011458,0.46078256,-1.4437257,-0.5548376,-0.34487745,-0.09011311,-2.2292523,0.07914143,1.4104967,-0.6838078,-0.6781626,1.1976562,-1.8425195,2.1521335,-1.8743644,0.61314225,-0.06457733,0.7678175,0.5402246,-0.69233924,0.8116513,-0.17436945,0.937976,2.3308676e-06,-0.5201849,0.047251895,1
TCGA-A2-A25E-01,-0.8483074,0.82643414,0.5094369,-0.52813965,-0.07164145,-0.3902004,0.047818974,-0.9225766,0.67011255,0.9471209,1.4511063,-0.7940703,-0.1508255,-1.3037457,0.32697827,0.24384381,0.2307916,-0.71424603,0.6179217,0.61938375,-1.6667836,1.3757522,0.07707411,1.2943381,2.0979939,-1.4128641,-0.92176896,-0.7573583,-0.2915272,-0.06446532,-0.26014367,1.0112041,0
TCGA-A2-A25F-01,0.38253096,0.7736225,0.31493214,-0.1373128,-1.1970556,-0.5889726,0.09349211,-1.8439413,-0.21584328,-1.6913668,-3.0111527,-0.09284885,-0.7028269,-0.58061045,1.9153516,1.1284981,-0.7896246,-0.84957147,0.68524516,-2.0128407,-0.8454731,0.92052794,0.25875208,0.51916254,0.3494882,1.3020581,-0.510113,-0.517999,0.9133967,-0.7879563,-1.0694165,-0.9701118,1
TCGA-A2-A3KC-01,-1.7676156,-0.13626824,-1.0939597,-0.35441425,0.9408262,-0.53471893,0.10308768,-0.24836037,-0.27398363,0.71443516,0.6417548,-0.0025369616,0.47912866,1.6891596,-0.20617108,-0.15582287,-1.0328875,0.37256682,-1.2788388,-0.8400928,-0.33033076,-0.60853964,0.6400466,1.3303771,-0.7664575,0.36736044,1.3559474,-0.088772,0.8220226,1.6392636,-0.6074971,0.10174153,1
TCGA-A2-A3KD-01,-2.297282,-0.0071641677,0.3519752,0.5683391,-0.5630299,0.36589897,-1.978574,0.32859415,1.921525,0.49432668,-1.0932466,0.40009174,0.12638581,-0.78061485,0.041351292,-0.37974745,0.6444579,-0.12112113,-1.4448663,0.20377319,1.4724133,0.019174553,0.08456283,-0.09318185,-0.45986497,-0.7943809,1.3007338,-1.2117481,0.8518045,0.1916235,-2.1484206,0.38289908,1
TCGA-A2-A3XS-01,0.8182425,-0.40089238,-1.3085842,-0.8531817,-0.24378346,1.5110059,-0.42606744,-0.6099042,-0.18198268,0.11614742,1.5117825,-1.5164196,-0.016225137,0.001168905,1.5879441,0.12182927,1.4633152,-0.2230707,1.4311061,-0.9610991,-0.069126636,0.20019485,-0.44403708,0.52409256,-0.47046173,1.0167303,1.5969718,-0.55678725,2.1382544,-0.43629706,0.5503262,-0.40215188,1
TCGA-A2-A3XT-01,-0.27650797,0.3784066,-0.36027664,-1.4214597,0.3090689,-0.0821253,-0.48370105,1.0714803,0.9831554,1.2414771,1.8944615,0.6616904,-1.0890341,0.47809935,0.32919672,1.5480748,0.045079537,0.6947577,2.255019,-0.54091734,-0.4846197,0.6386683,0.864146,-1.4182048,0.13657868,-0.59888536,-0.15676886,-0.5379194,-1.2209579,-1.2475042,2.216956,-0.089782245,0
TCGA-A2-A3XU-01,-2.002269,0.77060467,1.0048926,-1.1262587,0.8024339,-1.2230119,-1.4807017,0.5819954,-1.0463293,-0.8658091,0.106060706,-2.2201676,-0.20939602,1.4690666,-0.9404832,0.08115771,-0.31441623,0.062323004,-0.8812255,0.5010025,-0.82551837,-0.95987564,1.7378551,-0.8966254,-1.9410193,0.69772196,-0.11498837,0.11930153,1.8215154,1.2971956,1.1553073,-0.6042534,1
TCGA-A2-A3XV-01,-0.14168316,-0.32806906,0.3989712,0.04138318,1.15697,-1.9348617,-0.6810094,-0.4095941,-0.074252985,-2.527546,0.3711619,0.53747267,1.3530623,-0.2934536,-0.8828527,1.378297,-0.26587877,0.46283442,0.24491511,-0.5154229,-0.050439563,0.93078196,-0.918005,0.20831601,-0.42257413,0.61008096,1.0415852,-0.60922855,-0.2596718,0.72430515,0.47926658,0.16519395,1
TCGA-A2-A3XW-01,-0.14979818,0.014076395,0.20182621,0.668613,1.1736093,0.65524125,-1.2794555,-1.445158,-0.079551615,-0.34147182,2.018312,0.07989038,1.8455824,-1.4380621,0.8252704,0.7856599,-1.2963159,-0.17971165,-0.9411631,-0.51011807,0.1625977,1.5359821,-1.0691522,1.8956059,0.047357284,-1.4559821,0.30844873,0.43188116,1.2597502,0.6255557,1.4886187,0.2694477,1
TCGA-A2-A3XX-01,-0.78045505,0.24314742,0.69709414,-1.1097581,1.0149627,2.5181446,-0.7554738,0.2555729,0.18387292,1.622285,-0.61012065,1.9319574,-0.48780444,-0.87206334,0.053772535,0.32094914,0.07284913,1.0984893,-0.6623591,-1.0525806,1.244376,-0.6030542,0.82311237,-1.1358502,-0.7708506,0.7099156,-0.98032564,-1.522502,0.43796974,1.1276523,-0.99542993,-0.07694504,1
TCGA-A2-A3XY-01,0.09838931,1.2651527,0.17578335,0.29300794,-0.94596493,0.9951362,1.0669383,-0.22234824,0.14368358,0.44485593,2.1182735,-0.95479137,0.21177371,0.5593913,-1.2848129,-0.3183501,1.617548,-1.0537024,1.6862272,1.4304731,0.43479523,-2.2701628,1.2764608,-0.3296056,0.20526142,-1.4101826,1.2097048,1.8141398,1.6260295,-0.5229777,1.8627472,-1.0832089,1
TCGA-A2-A3XZ-01,0.1959369,0.23652998,-0.3807239,0.55350816,0.064416744,-0.9804276,-1.2841665,1.2704936,-0.8460447,0.5671545,-0.24401507,1.3726707,-0.38822517,-0.21387957,-0.67247397,-1.2671552,-0.7700335,0.10679737,1.9903713,1.1206919,-0.033009637,0.82458127,-0.49027038,-1.1731455,-1.1231402,-1.3068581,1.5859563,1.9825373,0.16452198,-0.08899965,1.754183,-0.8286651,1
TCGA-A2-A3Y0-01,-0.091616206,1.9073224,0.887425,-0.21805951,0.049498443,-0.86966914,-0.7223921,0.10950704,0.6975813,-1.2130007,-0.19292122,0.82691187,0.14805625,1.5191597,-0.75637925,-2.0748289,-1.2083683,0.74323577,-1.3326681,-0.39944193,0.39923117,0.74027115,-0.8186871,0.3622871,1.4643182,1.9298861,-1.5035745,0.8579331,-0.8577107,0.15627818,0.9753339,0.37540412,1
TCGA-A2-A4RW-01,0.38119537,-1.0582728,2.6568487,0.67312413,0.21528809,0.71916074,-1.0942906,-1.71727,2.0660331,0.27577385,1.0757648,1.1618272,1.2414154,0.0060996693,0.36020362,0.71729565,-0.2599354,0.25023103,-0.7286274,-0.011156401,2.010818,1.9655844,-0.41153556,0.052086063,0.71180105,0.8467128,-2.4080524,1.0155561,-0.68506116,-1.3139366,-1.0918317,-1.5430454,1
TCGA-A2-A4RX-01,0.52953434,-1.0958794,0.40604752,0.22637278,1.1347306,0.63085276,-1.0238179,0.76010317,0.3974605,-0.5490773,0.50878286,1.7216636,0.040481206,-1.0110699,-0.36194634,-0.3173454,1.0263354,-1.2366471,0.3649576,0.76874274,-0.34977973,-0.383948,0.10229551,-0.6789147,0.6043871,0.6369181,0.24159205,-0.67825395,-0.5200609,1.3715297,-1.1702935,-1.5780185,1
TCGA-A2-A4RY-01,-1.8568559,0.3150812,1.9114324,-1.2711927,-0.47580123,0.32545453,-1.3263754,-1.2909782,0.18730457,1.6032426,-0.28258908,2.1249154,0.60806036,-0.47229165,-0.20053858,0.08766762,0.1403704,-0.59400725,-1.1157209,-1.7011018,0.68067914,-2.1169128,0.74152565,1.3054961,-0.61084574,0.5804874,0.0036947539,0.20444892,0.9332072,-0.28265378,0.30390087,-1.0501692,1
TCGA-A2-A4S0-01,-0.5326162,-0.12530228,2.4227102,0.3722947,-2.3950477,0.5421846,-0.084968455,0.66045386,1.6454821,-0.7049554,-1.141377,-0.61828005,0.8352659,0.660331,-0.14095236,0.48774981,0.07765955,0.51650155,0.0036277254,-1.0292838,-0.17299674,1.5652642,0.09931481,0.71250147,-2.0556777,0.2210952,0.90871674,0.33030954,-2.1484883,-0.7727969,1.0361409,1.0453438,1
TCGA-A2-A4S1-01,0.42559388,-0.8331149,0.35854653,0.73392767,-0.06951312,-0.4156249,-0.31304374,-1.7204181,0.8912892,1.3201482,-0.6355471,-1.338634,0.28703436,0.86340463,-0.2584714,-0.05699303,-0.383909,-0.22305562,-1.492748,0.3856371,0.09280401,0.77937686,0.070893556,0.048633676,-0.73782605,0.6691337,0.5320479,0.3372429,-1.5887576,0.2267308,-0.072605014,0.16662204,1
TCGA-A2-A4S2-01,0.4876201,1.8748541,0.1659823,0.91414505,-0.5052706,-1.3052682,-1.1275421,0.6367316,1.0601215,0.38110995,-2.2075942,0.46317694,-0.12103327,-0.64362526,1.6493423,-0.7962272,1.8615746,-1.8750591,0.42179245,0.7892301,0.8387334,-1.775067,0.9538192,-0.13315056,-1.6625929,-0.391328,1.7209936,-1.1496625,1.0281585,0.7009077,-0.39462045,-0.6777126,1
TCGA-A2-A4S3-01,-0.76147485,-1.0626168,1.9511869,-1.3021585,0.21455908,0.68043727,-0.7382702,0.64159656,-0.10749531,0.6022774,-1.8197834,-1.443104,0.38542575,0.66896105,1.683873,1.117438,0.5312046,-0.9225844,0.9745108,0.14731508,-0.5427807,0.224356,0.085389905,0.07203034,0.79351974,0.07997575,0.709168,-0.981585,0.95996046,-0.14129376,0.042896017,1.0189077,1
TCGA-A7-A0CD-01,1.6282153,-0.8262988,-0.42830852,1.2434138,-0.2816362,-0.44551647,-0.32722378,0.77880025,2.1864913,0.16493218,-0.29051414,1.5619793,1.8692089,-1.0270772,-0.83977467,-0.3106019,-1.3656126,-1.0932491,-1.653312,0.5261613,-1.5822096,0.79719186,-0.84205854,2.7045367,1.4982916,-0.81329715,-0.20304514,-0.18287106,0.44164374,0.87330216,0.328492,-1.0927829,1
