submitter_id.samples,wsi_vae_1,wsi_vae_2,wsi_vae_3,wsi_vae_4,wsi_vae_5,wsi_vae_6,wsi_vae_7,wsi_vae_8,wsi_vae_9,wsi_vae_10,wsi_vae_11,wsi_vae_12,wsi_vae_13,wsi_vae_14,wsi_vae_15,wsi_vae_16,wsi_vae_17,wsi_vae_18,wsi_vae_19,wsi_vae_20,wsi_vae_21,wsi_vae_22,wsi_vae_23,wsi_vae_24,wsi_vae_25,wsi_vae_26,wsi_vae_27,wsi_vae_28,wsi_vae_29,wsi_vae_30,wsi_vae_31,wsi_vae_32,label_wsi
TCGA-E2-A1IJ-01,-1.9353119,-1.7163311,1.1189883,0.7180526,-1.8960476,0.3652442,0.011282466,-0.6552895,0.039482012,-0.8262434,-0.71461385,0.16362067,-0.40951198,0.16458695,-0.71897364,-0.64813894,0.4510353,0.54758954,-0.06690282,-0.25097424,1.392954,-1.7308125,0.7447313,0.52895576,-0.64812726,-1.1701895,0.75902927,-1.2765574,0.13295029,0.13827649,0.37150255,-1.324985,1
TCGA-E2-A1IK-01,-0.2547399,1.2096304,-2.4027934,0.167552,-0.5977498,-0.09393119,-1.3048406,-0.17385949,1.1908906,-0.5074534,-1.0237706,1.3512197,1.5554187,-0.40352023,0.9450971,1.410437,-1.3834777,-0.6828361,-0.45467824,-0.19717847,0.3885936,0.7771379,1.2047486,1.8921539,-0.3370483,1.0686617,1.0833133,0.06340969,0.1496273,0.8255903,0.1924137,0.97968423,1
TCGA-E2-A1IL-01,1.0078069,-0.8158509,-1.1413342,-0.4567382,-0.59048015,-0.43137756,-1.2049559,0.15870334,-1.017948,-0.86245406,-0.97986776,-1.1400071,0.07626807,1.6448739,0.5491906,-0.16664128,-0.0662093,1.7633759,-0.48562253,0.76899755,1.5412344,0.012358329,0.29669726,0.020172004,0.97285426,1.3986328,1.9360982,-0.6390929,1.1151434,0.38960028,0.48418763,1.2384306,1
TCGA-E2-A1IN-01,0.3816876,0.6728699,-0.83261883,0.566167,0.032537576,-0.11652748,0.7913105,0.6120659,0.58263606,-1.13213,-0.40016025,0.37378928,0.39040193,-0.8220518,-0.63834,-1.0910989,-0.8306854,-0.2540874,1.4307519,-0.2922285,-1.8712381,1.0652938,-0.38112855,-2.3116126,-1.2055622,-1.2732047,1.8422796,0.6320964,0.16396677,1.0745504,-0.14752373,0.037822783,1
TCGA-E2-A1IO-01,-0.6036092,-1.4006879,0.76433015,0.14539503,0.21926054,-0.020942975,-0.3154384,0.84013265,-1.12124,0.8361453,0.9732127,-0.10187331,-0.45386124,-0.811259,-0.04879905,0.89703363,-1.049531,-0.07598124,-0.1812147,-0.5369291,1.4622406,-1.5417391,-0.14732079,-1.3309587,-0.28706682,2.4401186,0.4636467,0.25619498,-0.7031368,-0.03316247,0.9194849,0.9974539,0
TCGA-E2-A1IU-01,-0.12774263,0.91928166,-0.6165051,0.4168221,0.49021888,1.2367814,-0.0050077373,1.2034388,-0.9295107,0.5707733,-0.46824178,-1.9396456,0.36244404,1.508932,-1.2108471,0.062012117,2.664019,-1.3550386,2.4707887,0.590025,2.050386,1.3109671,-1.0242159,-0.024129791,0.80535537,0.44937384,-0.39232707,0.97573435,0.28857705,-1.2255462,-0.04675021,-0.20189577,1
TCGA-E2-A1L6-01,-1.3170719,0.31546944,2.120836,-2.005037,-0.9702512,2.1287024,0.8748925,-0.55724597,2.240643,1.0461664,-0.4133719,-0.95949715,0.0818017,-0.34725502,0.12234251,0.16576341,-1.5543619,-0.9095145,0.58257705,-0.08422122,-0.79763526,0.6619851,0.8910684,0.4302495,-0.38152546,1.8219222,-0.9836715,0.29951042,-1.6778615,-0.31153482,1.1761037,0.14099206,1
TCGA-E2-A1L7-01,-0.5771138,0.27936146,0.5309893,-1.0818459,-1.192257,-1.5573506,-1.2027378,0.8978339,0.036369745,0.64065534,-1.3448325,1.8143736,1.2468892,0.19370954,0.5761608,-1.507558,-0.34588072,0.8480695,0.8351983,-0.39208758,-0.6239011,0.4517765,0.018595591,0.08062544,0.90587884,-1.2997181,0.491454,-0.2433456,1.4827653,0.3618645,1.3542305,-0.11375261,0
TCGA-E2-A1L8-01,-1.0960277,1.1659167,-0.5304102,-0.65824,-1.0998783,0.8855847,0.10665757,-0.65988886,-0.243794,0.22934493,1.0995874,-0.6056842,-0.5103847,0.076609954,0.7652029,-0.22902064,-0.6253033,0.10364976,-0.86015546,-1.7795234,-0.09339574,0.38493297,-1.604808,0.72412723,0.06672568,0.087432876,0.73975563,1.0671653,1.7760978,0.54475355,-0.64988405,0.041699827,0
TCGA-E2-A1L9-01,-1.0954872,-0.86684835,-1.325154,-1.9064429,2.5878425,1.679064,1.6221907,-0.059537135,-0.8568978,-1.483089,0.09202665,-2.2129817,-0.08414856,-0.6865447,-1.1220828,0.81151,1.0966623,0.007831315,2.1320736,-0.6398739,0.53132725,0.6944168,0.71182275,-1.3784599,1.0877367,0.7926599,-1.5034062,0.13902381,0.50296307,-1.0819156,-0.13119863,1.3435888,1
TCGA-E2-A1LA-01,0.30921444,1.0316429,-0.6072241,-1.6433866,1.6098388,-0.23854561,-0.18326862,-0.3949101,0.51241076,1.5620047,0.15104863,-0.41498354,1.4665744,-0.73962355,-0.30224442,-0.32456768,-2.7031386,0.03289676,-2.029994,0.7378567,-0.7896967,-1.262371,1.4165342,0.38309035,-0.04748445,-0.9445637,0.9677357,-0.12711348,-0.041233405,0.83363736,0.20526923,-1.6360247,1
TCGA-E2-A1LB-01,1.4794356,-0.70128536,1.3787407,-0.8678135,0.12126081,-0.65853655,-0.276134,0.6578403,1.5197793,-0.65032274,-0.3161376,-1.5743104,1.4689891,-0.20081644,-0.17552693,1.2300435,-0.12232423,-0.56125844,-1.8095626,-0.7602567,1.1119032,-0.37440988,-1.3912215,0.19242722,0.32471225,0.58794904,0.055365883,-1.3910153,1.3511529,-0.47825933,-0.7215795,-0.7071996,0
TCGA-E2-A1LE-01,0.8935019,1.7154421,-1.7305746,-0.6519733,0.42523447,-0.30731818,-0.43993193,0.32790774,1.7388707,-0.27275324,1.5093439,-0.45361042,-1.6940929,1.5933828,0.66314405,-1.4754133,-2.567005,-0.008242253,0.47303385,0.85332435,-0.9234739,1.4819633,-0.9225392,-1.067576,-0.18626504,0.6415956,-0.6972006,-0.8396533,0.088226065,0.13370347,-1.3089188,-1.7694684,1
TCGA-E2-A1LG-01,-0.71486145,1.0063864,-2.3713906,0.18491682,-0.21037559,0.3062849,-1.0473118,0.0040574367,0.2443717,-0.23415048,-0.39469624,1.0020562,-0.6228108,0.34623423,-1.0463424,1.1843709,-1.372033,1.6984102,1.03453,-2.0849192,-2.0005689,0.81376487,1.1731273,0.9525544,-0.12491274,0.5114475,1.8589898,-0.15094607,0.9492117,-0.42412686,-1.3428117,-0.19207367,1
TCGA-E2-A1LH-01,-0.3917945,-0.19646412,0.26628655,-0.3411122,0.53395396,-0.96676147,0.80620396,-0.12705654,0.057622757,-0.04046278,0.32515022,1.003001,2.7743785,-0.6340222,0.7752487,0.16738303,0.0021057033,-1.0199465,2.0452187,-1.0249419,-0.5253393,-0.5658081,-0.80206484,0.9933701,-0.2665382,1.309312,-1.0658498,2.0335171,-1.2769625,0.11785177,1.8157175,-0.25653157,0
TCGA-E2-A1LI-01,1.053353,0.18741213,-0.36235934,0.9243982,-0.2796588,0.7548041,-0.5387698,-1.214089,0.04807624,0.31408826,0.46007347,-0.5024646,1.1080457,-1.9358068,-0.40207317,1.8431767,-0.32029197,-0.15118548,0.7980523,0.4527816,1.4089137,-1.9927286,0.31845537,0.44609633,0.59648216,-1.2846863,1.2551961,1.3657994,0.44259632,0.1991411,-0.116240546,0.018633781,0
TCGA-E2-A1LK-01,0.5529123,0.7191671,-0.34105372,1.2351443,-0.43684295,0.9562684,-0.94604987,1.4799112,-0.37276918,0.35073283,1.0661035,-0.03728131,-1.1134324,-0.7077023,-0.5527996,-0.078570716,0.6200286,0.13687992,0.5781399,-0.3807465,2.571084,-0.37097517,0.5129025,0.6923318,1.313879,0.36044055,1.1351413,-1.2345592,0.51305145,0.2646802,-2.0218177,0.24166025,1
TCGA-E2-A1LL-01,1.5101568,0.883773,0.6400572,0.78947186,-0.6577958,-0.74719167,-0.112100266,0.13830581,-0.021279968,-0.114169784,1.5227424,0.17956007,-0.4807774,-0.7663676,0.7736605,-1.5774621,-0.15835832,-0.1432844,-0.70938176,0.09230826,1.4420098,0.4281165,0.30383742,-0.5431179,-0.2378725,-0.68527406,0.4790959,0.49209115,-1.4356308,0.00056555215,0.6880348,1.9875337,1
TCGA-E2-A2P5-01,0.63465244,1.8946577,-0.37643266,-0.4973074,-1.6721402,-0.1338666,0.24508439,0.16213988,-1.1449951,-1.4598094,0.24605095,-0.9080402,-0.7564309,-0.023518693,-0.41800177,-0.6662134,-0.15098318,-1.7596102,0.9126518,-0.5417564,0.2356888,3.6352763,-1.8935876,0.2104432,1.590562,-1.107808,0.7298248,0.016635558,-0.14232546,-1.105447,-0.2550111,1.4276696,1
TCGA-E2-A2P6-01,1.1588976,-0.19345404,0.40684715,-0.6649849,0.88144505,-0.44904074,-0.17544745,-1.7265588,-1.2682805,0.29230013,0.43604317,0.25295377,0.23266299,-0.40572765,-0.15121935,2.461529,0.0371892,-0.7246572,-0.8451814,-1.8008044,0.5786736,-0.30535057,1.6808887,0.4885439,-0.6328782,0.83941644,0.25280574,0.42078558,0.15358831,-0.314928,0.79985684,-0.24103013,1
TCGA-E2-A3DX-01,-0.9954381,0.04827747,0.02540568,0.45893353,-0.07632176,0.41988844,0.124576345,-1.6642923,0.4132076,-0.18756089,-0.6797492,0.7889241,0.29543108,0.79432935,-1.1436375,0.39038876,-0.8887099,0.004318863,-0.17771971,-0.34567806,0.42707402,1.1233786,-0.2930359,0.46340543,0.21403116,-1.4600322,-1.3113503,-1.8033773,1.8712453,-0.67400205,-0.6104686,0.9004331,1
TCGA-E2-A56Z-01,0.6878373,-1.128215,0.98883086,-0.47997788,-1.3418791,-1.2795496,0.11092034,-0.86485803,1.6343417,0.9260794,0.4640759,-0.30931887,0.37922454,-2.173823,-0.26519248,0.5097257,-0.44252855,-0.14688562,-0.6179492,-0.03400554,0.6275337,-0.025688464,0.41070196,2.0534549,0.3071167,-0.26655814,0.79704356,-0.37636214,0.033268444,0.3289316,0.048475623,0.62019163,1
TCGA-E2-A570-01,-0.9460534,-1.2699399,-1.8947368,1.5066624,0.89826876,-0.9215296,0.5948265,-1.3626195,-1.2964855,0.4306697,0.8734691,1.1120079,-1.3142314,-0.5173323,0.110518076,0.8997859,0.26735756,0.86930454,-1.9057857,0.5682817,-1.4454049,-0.58449805,-1.0715929,0.5198993,0.747901,-1.5297923,-2.2899506,0.23638804,-0.06479985,-0.74969697,0.62222326,0.9561129,1
TCGA-E2-A573-01,-0.22374403,0.47396564,0.27538943,0.60697126,-0.26548913,-0.45014292,0.3725098,0.83058447,0.82087964,1.4421828,-1.0567942,0.009350872,0.5566871,-0.7221665,-0.7402537,0.59840417,0.6448734,-0.33851182,0.64044964,0.1865494,-0.13036871,0.05909191,-0.15334222,-0.36752275,0.49795645,-2.565354,-0.22321466,0.10068936,-0.46057525,-0.8892546,0.38803557,-2.7705066,1
TCGA-E2-A574-01,0.056221046,-0.2569934,-0.47075075,0.09107636,0.10106719,0.37907434,0.4775434,0.5900942,0.91086096,-0.51717293,0.15451618,0.21666187,-0.37260213,2.1649714,-0.4755613,-0.70160085,-0.08050979,-1.1067913,-0.36509904,0.30994135,-1.025271,0.8916134,1.6876496,0.13603166,-1.1629832,-0.23378757,-0.9230784,-0.52978176,-0.3726201,0.42463654,0.439275,0.6327776,1
TCGA-E2-A576-01,1.0159637,1.576309,2.1851645,0.2410449,-0.022759188,-1.7552657,-0.626034,0.39941582,-0.33841762,0.12821645,0.9715093,-0.531255,1.2411122,-0.4096454,0.50443137,1.5053247,0.6069445,1.3210926,-1.310122,-1.4616725,0.41018707,-1.6608926,-0.92785406,-0.18901113,0.5288878,0.67865163,-0.88804466,-1.9659307,0.95947564,-0.9125018,0.42517045,-0.7543086,1
TCGA-E2-A9RU-01,1.2505271,0.9396066,0.37345266,-0.56775093,0.22059713,-0.42230552,0.81852496,-0.23017612,0.43217245,-0.2997261,1.7216109,-1.1219028,-1.0451939,0.8540655,1.3107945,-0.90379,-1.2564602,0.5773273,-0.4532964,0.8490343,-0.44465327,0.8404716,-0.52937835,-0.77094054,-2.165869,0.41048676,-1.6159682,0.4987096,0.6154077,2.2002802,0.5679402,-1.1009614,1
TCGA-E9-A1N3-01,0.7462084,0.26158765,-0.6764071,0.28191528,0.71678966,-0.5309509,-0.79806876,0.053655982,0.1042665,-0.35802528,-0.20647465,0.20536189,-0.42201912,1.5110335,0.8919322,0.86045265,0.6981619,0.73973465,-1.2567232,-0.12497456,-1.6025071,-0.29769826,-1.0419295,0.20471197,-0.4459176,0.76961637,0.9991001,0.97120684,-0.9301541,1.4791037,-0.24151711,-0.68098176,1
TCGA-E9-A1N4-01,-1.4264266,-0.22473592,-0.556432,1.9090756,-1.9306084,-1.2042009,-1.4922913,0.67569035,-0.25868803,1.2100395,0.84432626,1.5566429,1.1759545,0.7066016,0.039845794,0.95711756,-0.8408484,-0.7627353,-1.3187075,1.1868752,0.48857448,0.29395813,0.36404344,-0.422095,-0.6347999,0.8981859,1.3473885,-0.88655126,0.6610965,-1.2838656,-1.4838197,0.57419074,1
TCGA-E9-A1N5-01,1.4252081,-1.080134,-0.9525539,-1.1304215,1.3324436,-0.12110379,0.66454816,-1.673393,-0.84375864,-0.63812345,0.46865457,0.08373995,-2.497044,-0.099462114,-2.0765138,-1.3279369,-0.92542183,-0.8903665,1.2112736,0.8121108,1.0228187,-1.0989062,-1.1394757,0.19959041,-0.45982832,0.28640366,-0.9841189,1.1025548,-0.62389845,0.112300836,0.9071083,0.5374434,1
TCGA-E9-A1N6-01,-0.16204606,0.1650654,-1.1934667,1.1753849,-2.3266861,0.1253147,-1.856743,-0.26991403,1.3755828,-1.3631469,-1.4708216,-1.7423326,-0.8498354,-0.15204553,-1.0356473,-0.2855039,0.72846186,1.5628389,0.92083836,-0.34302896,0.42655638,1.8288206,-0.82856816,0.921136,2.271483,-0.7712479,-0.15263827,0.22058758,2.0067348,0.44953746,-0.84402955,-0.3584889,1
TCGA-E9-A1N8-01,1.9445671,1.4887915,-0.16304685,-0.7955117,-1.1745347,-1.6302236,1.1817118,0.9501343,0.4432076,1.3685168,1.1050358,0.38806665,0.6629099,0.5325813,-0.25157967,-1.4531461,-0.48887348,-0.71025527,-1.1528581,-0.04933532,0.45652843,-1.8745582,0.6452231,-0.53458935,-0.1898234,-0.4190483,0.05593982,-0.36045948,-0.7258372,-0.46804234,-1.2309488,1.6717701,1
TCGA-E9-A1N9-01,-0.06521218,-0.60682046,-0.564534,0.4304964,-0.42416823,-0.7932737,0.60947824,-0.6188758,-0.039809864,0.35074642,-0.74035394,-1.0268395,-0.71853733,1.2750032,-0.6827664,0.0021205095,1.0122876,-1.1952622,2.1327,1.0021808,-1.0261405,-0.017839821,1.3669122,1.1164238,0.15719306,-1.4361776,-1.614047,-0.85188174,1.8943573,-0.46717274,-0.33632517,-0.17723395,1
TCGA-E9-A1NA-01,0.21759282,1.199448,-1.2720312,0.47616136,-0.87539655,0.8879518,0.14987394,-1.2638097,-0.13667107,0.46495247,-0.75853574,-0.07257995,-0.83550334,-0.36485282,-0.5114344,-1.1693732,0.18322237,0.90785223,0.4743885,-0.062817596,1.8310357,-1.4915876,0.11275356,1.4806999,0.84465724,1.2912238,-0.07266168,-0.55163217,-2.0050213,-1.4635841,-0.31129518,-0.21480604,1
TCGA-E9-A1NC-01,0.6338293,1.861743,1.6766063,1.0244046,1.5730534,0.8066146,-0.97000635,-1.2291285,-1.1222106,-0.42170453,0.938292,2.1895564,0.41251725,-1.3344705,1.0349451,1.0264052,-1.0856566,-0.9829541,0.95583856,1.3283137,-0.27585563,-2.1063302,0.48630062,-1.1030251,0.3077433,1.6122458,0.22993822,-0.05615628,0.7229959,-0.66913104,-0.86665326,0.11191558,1
TCGA-E9-A1ND-01,0.18029068,-0.3925691,0.27466747,-1.0831598,0.25858182,-0.17939642,-0.92302155,-0.15372553,-1.5325494,-1.3813298,0.4010845,-0.6866096,-0.57487017,1.7241291,0.046567813,0.59440714,1.9014992,1.1753209,-1.5661631,-1.4205606,-0.24005546,-1.4073435,2.5429757,-1.4003627,0.17590056,-0.5604083,-0.33740124,0.16224304,0.7263692,0.85204124,0.54073906,-0.28099492,1
TCGA-E9-A1NE-01,0.9258355,1.298406,-0.20550369,0.28660792,-0.010747114,0.47711965,-0.68228364,-0.32503283,-0.118127584,0.8328995,0.8691931,-2.0616202,-2.605394,-0.20274484,-1.1927284,-0.26956853,-0.5743875,0.7630564,-1.6543053,-1.7386819,-0.11709161,-0.34274653,1.199514,1.0414268,0.82704216,0.46087945,0.752252,0.81597996,0.018956827,-0.3308487,0.036254685,0.3015553,1
TCGA-E9-A1NF-01,-0.059775982,-0.44314936,0.32465994,-1.8497943,0.116177864,0.052301742,-1.7378057,-0.31562036,-1.0277232,-0.7405317,0.94712806,0.64724755,-0.9795629,0.23563908,-0.29545873,1.0385823,0.85426456,-1.1032169,0.54339767,1.5565045,0.9006689,1.1180534,-2.1427593,-0.40067738,0.17086773,-1.4166365,0.7836514,1.3307116,0.83966583,-0.2791849,-0.6892858,-1.649442,1
TCGA-E9-A1NG-01,-0.9804078,2.2202518,0.35637182,-0.3368435,1.2185589,-0.63071245,-0.43509543,0.24733837,0.45324606,-1.4575802,-0.32503644,-0.84841096,-0.4908924,1.5143154,-0.9274835,-1.0370587,0.1132015,1.9444444,-1.3671622,0.31356278,0.56151754,-0.3377572,-0.19559166,-1.6382245,-0.8249084,-0.44690317,-0.47065452,-1.6262045,-0.18873437,0.81520605,0.8928458,0.35085443,1
TCGA-E9-A1NH-01,-0.58659875,1.0307096,0.6710611,1.0429568,0.3544509,-0.4168799,-1.4450493,-1.15583,-0.41364306,-0.66090155,-0.21972004,-0.95046455,1.0314885,-0.05196153,-0.46437398,1.0941085,0.70387894,-0.9380685,-0.7302196,0.9619201,-2.4267337,-1.2226725,0.6073065,0.59684116,2.3677874,-0.18252712,-0.059753187,-1.9240255,-0.83044344,0.36195296,-1.2422829,-0.0733546,1
TCGA-E9-A1NI-01,0.9285737,1.2088448,0.7289469,0.40717968,-0.7723996,-0.93380183,-1.1304469,1.8048931,-0.25281957,-2.6750102,2.2170103,-2.6170666,0.2697319,0.94353503,-0.4163865,-0.3754879,2.3604827,0.2255882,-0.5192012,0.9159861,0.889298,1.5105243,0.80542356,-1.1992294,0.12618053,-0.05801207,-0.39347827,0.6919211,-0.9911265,0.8654524,-1.0514096,0.07483563,1
TCGA-E9-A1QZ-01,-0.01382106,-0.102173366,-1.971561,1.0650882,1.2560468,-0.2821962,-0.5638021,-0.31860688,0.5680366,-1.5727421,-1.4304194,-0.008589854,0.76694906,-1.4016869,0.9662644,-1.2759088,-1.6122763,-0.304616,0.44124347,0.63728166,-1.5732892,0.247126,-2.2574265,-0.31170177,-0.77819246,-1.3623185,0.1104729,-0.9538969,2.512842,-0.8035704,-0.28249082,-0.79924774,1
TCGA-E9-A1R0-01,1.6221887,-1.5333674,1.1985692,-0.13079368,0.4033051,0.47618195,-0.33983427,-1.0511923,0.4094226,-0.0077038184,0.42438793,0.5038436,-0.5914242,0.63316727,0.9555329,1.2103466,-0.35252002,-1.9331117,-1.4271474,-0.4771207,0.46883553,-1.1194572,0.84717554,0.44113153,1.3381675,0.74093497,-0.8855478,-0.5094231,-0.21601625,1.0292426,0.06816776,-0.3834689,1
TCGA-E9-A1R2-01,-0.04426766,-0.14807637,1.1548452,0.42856985,1.8072176,0.39062017,0.9615433,-1.7372108,0.021459904,0.38751364,-1.3122437,-1.3175576,-0.4812441,1.0916737,-0.20718156,0.5987406,-1.293052,1.9625452,1.3868908,3.0238798,0.124648,1.6347255,1.0179234,-0.41014308,-0.6908602,1.1649492,0.31112307,-1.1963813,-0.3570624,0.17185308,0.4601622,0.5287968,1
TCGA-E9-A1R3-01,1.9457783,0.26178834,-1.612945,-0.6372385,-0.21676354,0.5527897,0.32565486,-0.45135337,-1.0943382,0.45759198,0.77141404,0.94969034,-0.6741713,-0.33740845,-0.7978528,0.3983543,1.4849805,0.122721076,0.029475838,0.03702139,0.68144685,1.5620102,-0.81451005,0.15153964,-0.8422712,0.12868756,1.1844593,0.33685768,0.5696425,1.1027662,-0.7643839,2.50705,1
TCGA-E9-A1R4-01,0.8810796,-2.34498,0.0351612,-0.35795826,0.5574806,1.244441,-0.9640793,0.6524656,0.60499704,0.2502885,-0.5663931,0.2881744,-0.8181335,1.1738057,1.2694495,-1.3198378,0.34590566,0.892571,0.898555,0.08304022,1.5766876,-0.06630785,-0.3357665,-0.37557924,0.36741766,-0.6082804,0.3605969,-0.668942,-0.6569743,-1.2015797,0.81805515,0.593754,1
TCGA-E9-A1R5-01,1.4399207,0.55084795,0.7626663,-1.218031,-0.12908024,-0.5854951,0.25473124,1.0319417,-0.47015488,0.31580073,0.79701763,-0.062344976,0.07162493,-0.14423311,1.5233015,0.62207836,0.04103609,0.22213289,-0.42659166,1.272018,0.3640338,1.0391569,0.049172115,-1.2840592,0.104855284,-0.19080232,-2.4787369,0.16969252,1.9898243,0.07626733,0.2591569,1.754512,1
TCGA-E9-A1R6-01,1.1453866,-0.9636129,1.222834,0.32077223,1.3905416,0.33905366,0.8502064,0.2657977,-0.45801854,-0.07727091,-1.0108519,-2.0362117,-1.1300238,-0.6924813,1.2881055,-1.4949387,1.388975,0.582901,-0.17858449,0.54142874,1.4077706,-0.25605097,-0.3272337,0.26610225,-0.38380927,1.5292168,0.9309939,-0.6354251,2.0367804,-1.044676,-0.28869677,-1.073639,1
TCGA-E9-A1R7-01,-0.93753487,-0.40099087,0.81748295,1.4436498,0.6767944,-0.6385171,1.3607131,-0.45116732,0.06787111,-0.06656814,2.0113888,-1.8477149,-0.03599115,0.30830738,-1.5116891,0.26113012,1.5736183,0.54835254,-0.0014633341,0.3153553,-0.90247446,1.6845233,1.65701,0.20563878,0.51021624,2.2395449,0.4618088,-0.12943599,0.76598,-0.9141641,0.3129853,1.6681607,1
TCGA-E9-A1RA-01,-1.611559,1.4496877,0.30668807,0.5866068,-1.277611,0.4651754,-2.1155696,1.0976697,0.27528954,0.16555803,-0.27757072,0.020261742,1.2965739,1.1627932,0.19213186,0.93265724,-0.37205008,-1.175687,-1.7479897,0.2553044,-0.16986862,-0.5840419,1.6384114,-0.25929317,0.80672485,0.66784525,-1.2586201,0.04875767,-0.5216442,-0.682807,-0.6147457,0.8816626,1
TCGA-E9-A1RB-01,0.009992255,0.98750746,-2.0892198,-1.1018916,1.6234562,-0.62192357,-0.51999193,-1.2688693,-0.39401567,0.22632459,0.5373,0.75808674,-1.5241202,-0.15661667,-0.1251372,-0.06748337,-0.58323646,2.559164,-0.566417,0.36095706,-0.93891495,0.17603026,0.33750564,1.3782626,0.5995704,-0.11052203,2.1288378,-0.5960546,2.2540286,1.146728,0.005982885,-0.5501121,1
TCGA-E9-A1RC-01,2.3288522,1.1428221,-0.0726625,-0.6448569,0.5710367,0.48695752,1.2141627,1.8247728,0.90696055,-1.5980115,0.36769733,-0.76338947,-1.7212881,0.95904386,0.34508982,-0.7564942,0.96009386,-1.073062,1.3997267,-0.05159538,-0.040786847,-0.63633424,-0.23245594,-0.09673296,-0.6207788,-0.111860566,-1.925798,-1.3469967,-2.5021548,-0.9918966,1.3460486,0.98341423,1
TCGA-E9-A1RD-01,-0.94448733,0.6997962,0.98673844,-1.2015628,-1.8266008,0.50696856,-0.13208605,-0.27144268,-0.091446005,1.8953043,0.47781074,-1.8656666,0.872964,-0.029842889,-0.6464021,1.0970665,0.19974138,-0.564115,0.021470468,-0.07673624,-0.20452474,3.1872659,0.5490254,-1.4926337,-0.92219377,-0.46167827,-1.5362896,-0.3954206,-0.114789315,-0.5510687,1.6193678,0.30917114,1
TCGA-E9-A1RE-01,0.90792996,1.3007284,0.9018398,-0.53574294,-0.71284807,1.4495647,0.759862,-1.5873342,-0.6063222,-1.4726106,0.18353684,-0.49540544,0.45552534,1.496075,0.21583787,-1.2003211,-0.76395565,-1.0280864,1.3008423,-0.68041545,-0.6463299,-0.6922483,-0.86395645,1.3650162,0.64444447,0.8407612,0.55654013,-1.9302231,0.35253784,0.24496433,-1.5954951,-0.66446155,1
TCGA-E9-A1RF-01,-0.65596914,0.2252049,-0.81143314,1.3099613,0.57349956,1.0107967,-1.487474,-0.12600422,-0.4560037,-1.5776199,1.260437,0.89948696,-0.75204855,-1.9376358,-1.8748816,1.0964088,-0.2887275,-0.928386,-1.022986,1.5181136,0.291554,2.1638403,0.7055876,-2.374636,0.21130271,-0.7119296,0.6111156,0.89174837,0.44316578,-0.2948286,-2.5510736,0.675469,1
TCGA-E9-A1RG-01,-0.27531597,0.69187146,-0.7060228,2.8938518,-0.76118475,1.0009731,0.20673284,0.46365377,0.5394842,0.34600505,-0.64322704,-0.3377988,0.21405756,0.5443915,0.72113824,0.8993427,-0.010136906,-0.47210628,-1.3968403,-1.7260525,-0.5407235,1.584426,2.6791484,0.49536744,1.2493514,0.1684543,-0.8664237,-0.13673475,-0.109709516,1.3459953,2.0825849,-1.0457861,1
TCGA-E9-A1RH-01,0.7208598,0.12602343,0.57360804,0.9647349,0.007831271,-0.71178484,-1.3229562,0.6556271,1.2924501,1.182596,-0.95426947,0.18816316,-2.3637385,-1.3182952,-1.0093821,1.2394637,-1.8743728,-0.7740512,-1.1535449,0.15680693,-0.76780707,2.6146958,-0.048298102,0.28683025,2.5718944,0.60655785,-0.47911397,-1.0176065,-1.4629606,1.2923782,-1.3137654,0.23354624,1
TCGA-E9-A1RI-01,0.9486412,-0.8864213,1.9369388,-0.88906085,0.9357651,-0.2308377,-0.4467168,-1.3494176,-1.0953497,0.15359543,-0.5754633,0.11612944,0.6050688,0.9945861,-0.30905688,0.15951681,-0.46177062,-0.77551883,1.7413497,0.6743312,-0.07316743,1.7132063,-0.8033718,2.2231379,-1.0037104,-0.048049778,-0.18385488,-0.3367041,0.55163825,-0.045964863,0.12474174,-1.2490827,1
TCGA-E9-A226-01,0.032667965,-0.60566914,0.5853824,0.45856088,-0.74040836,0.30694002,-1.4490585,0.6667311,0.44161907,0.017232645,1.290418,0.5885525,-0.16899447,-1.1898916,-0.8111569,0.4972036,-0.8379133,-1.0897183,-0.91182,-0.82085377,-0.70679456,-0.6962429,-1.7763393,-0.72859675,1.0071563,-0.46418118,1.9033072,0.38092077,0.7455397,2.6004934,1.0293138,-0.5925893,1
TCGA-E9-A227-01,2.9858027,-0.005290337,-0.46155295,-0.34676984,0.65241414,-0.41698048,-0.37282383,1.4695574,0.6164845,-1.109189,-0.61522424,-0.8396949,-0.25217628,-0.8474573,-1.6163795,1.1169416,0.33112356,-0.39354023,0.50950783,-0.41891196,1.4376843,-1.111422,0.8246003,0.52331626,-1.1345171,0.72060776,0.77984357,0.81062263,-1.8558099,0.78607917,-2.1281738,1.0966493,1
TCGA-E9-A228-01,-0.8326779,-0.17430942,1.3987105,2.3566408,-1.4890081,-1.4860011,-0.027683923,-0.95087016,1.6273923,0.35303465,0.2882933,-0.46739528,0.39017105,0.16214529,-1.2944177,-0.4234111,-0.45897034,0.4197258,0.7957679,-1.209881,2.5041738,-0.14728521,0.21684813,0.10387054,0.5451652,0.37564903,-1.5685939,0.592157,-0.3858539,1.7692472,-2.0888734,-0.6464054,1
