submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-B6-A402-01,-0.02186197,1.10942,-0.034383744,-1.3224196,0.102626845,-1.3844596,1.9008081,0.041955497,1.8374395,-0.7346527,-1.3984172,0.28994462,-0.82599914,-3.1459165,-1.1420163,-1.2851255,-1.6367607,0.07058516,1.3867992,-0.10063692,1.162221,0.45664072,-1.5937971,0.7587545,-0.8659575,0.5875126,-0.568743,4.55945,1.7199446,-2.3073926,1.3954498,1.289919,0
TCGA-B6-A408-01,1.9044248,1.8511336,0.036339812,0.62906754,-0.8140501,0.8371033,0.27989897,1.0020064,1.7895708,0.2128325,-0.45305404,-2.4526815,0.8092994,-0.21562226,-0.115731776,0.092048824,1.127099,-0.40229458,1.0090451,0.09079451,0.014304789,-0.066366315,1.6886058,0.87287074,1.0139182,-2.2258415,0.36653998,-0.6398717,1.3546623,0.11240524,0.4601785,-0.9660953,0
TCGA-B6-A409-01,0.59147996,1.7349434,1.7996216,0.40682888,0.11267251,0.37655982,-0.99515283,-0.57429874,-0.26752093,-1.051923,-0.31490362,-1.1425831,1.3324597,0.39774573,0.07528836,-0.45571697,-0.050170146,-0.6849945,0.72611874,-1.1186247,0.16602284,0.786568,-0.44617847,-1.1936406,-0.79133904,-0.37922144,0.17664394,0.0942152,-0.464629,0.1380263,-0.11485879,1.4185263,1
TCGA-B6-A40B-01,-1.4957201,-0.17123787,-0.93368965,-0.42153406,0.21107882,-0.79315263,0.5691295,-0.4384798,-0.6081807,-0.43506458,2.1752343,-0.44249552,-1.634658,1.186525,-1.6629633,2.2282715,-0.6563287,-0.97027737,-0.6432663,-0.054785833,-0.6722035,-1.9230101,-1.233015,0.24152972,0.88173705,-1.2861547,-2.0676403,-0.5087612,0.34571457,-0.96328664,0.6199109,-1.1387938,0
TCGA-B6-A40C-01,-0.40333003,0.17047839,0.77846855,0.26401433,1.3010348,-1.0231781,1.0104802,-0.6845671,-1.0371578,-0.31822413,-0.39435226,-0.4562015,-2.7061312,-0.817057,1.3076093,0.59587485,-0.066099636,1.5031643,2.6647384,0.79696125,1.4564292,-1.4099052,-0.8794304,0.10291368,0.59137404,1.225231,0.5594455,-0.7461318,-1.173501,0.6956847,2.125831,-0.06148098,0
TCGA-BH-A0AU-01,-1.1804034,0.8638452,-0.93099344,0.08522341,-0.73644495,-0.8514195,-1.2483267,1.0119387,-1.2736362,-0.26635897,-0.47664243,1.3098466,0.7602875,-0.55462664,1.4108144,-0.878038,0.78597754,-1.2311301,0.40398702,1.8045148,0.2517322,-0.14724897,-2.4607267,-0.3087569,-1.3961139,1.709674,-0.5813736,0.5526059,-0.944627,0.92510724,-0.32258412,-1.2019643,0
TCGA-BH-A0AU-11,1.4665222,-2.4357908,-0.51197666,-0.79868835,2.1552699,0.43752727,-0.5685969,1.2083076,0.21172582,0.2526921,-0.28222233,0.13692582,1.7079834,-0.2000825,0.8178392,-0.3870259,0.054927655,0.66017675,-0.10402417,-1.8758196,-2.0616677,0.091222115,1.1797571,1.5415864,-0.25626665,1.2730565,0.6872031,1.5021914,-2.3639174,0.147022,0.108789384,0.43836197,0
TCGA-BH-A0AV-01,-0.19020489,-1.357847,-0.43725485,0.30740598,1.2191118,1.0886922,-0.10273126,0.8489902,-1.4671446,0.9713997,-1.8631281,0.7348166,-1.3337182,1.5222085,1.5444173,-0.43539768,-1.3220439,1.9007069,0.5070101,0.84130836,1.1719619,1.4588106,0.07064782,0.5842055,1.3105369,-1.0116024,0.751909,-0.78054184,0.20367752,0.9482913,1.5089788,-0.25294802,1
TCGA-BH-A0AW-01,0.94837594,-0.22692887,-1.9864949,0.6730289,-0.7062999,0.5908812,-1.2281169,-0.46080238,1.1529989,1.0865793,-1.2114288,-1.3475852,-0.071717724,1.1251862,2.1857448,-0.52195597,-0.38145086,0.9797126,0.6497887,0.3869778,-1.4831896,-0.35696787,0.5521351,-0.4621597,-1.1324697,0.08175406,-1.6228298,0.6526797,0.62473375,-0.089990735,-0.6989022,0.019284751,1
TCGA-BH-A0AY-01,-0.54124725,-0.5521045,0.57619673,0.6034319,-1.9675416,0.025746083,1.1507083,-0.5456609,0.33808714,-0.31678852,0.96332216,1.6484472,0.61543155,-0.5606426,-0.81539136,-0.18893906,1.4933633,-0.29872054,1.3675867,1.928466,-1.3229245,-0.19994628,-0.5886445,0.30306202,0.55605686,0.074888,-2.0140994,0.4359034,0.65024745,-0.40687564,0.9663584,-0.84115845,1
TCGA-BH-A0AY-11,0.46861643,-1.5023559,0.5513524,-0.43310454,0.78869927,-0.11374025,-0.94596237,0.5848197,1.2555823,0.35818717,-0.28930503,0.5194909,0.039707582,-1.6560738,-0.017533563,2.2806044,1.4416914,-1.4152824,-1.1365091,-0.39565083,-0.25230613,1.1492229,-2.2854266,-0.416176,-0.27712935,0.44924256,0.47213882,-1.5458387,-0.5516329,0.9555132,-1.1415431,-1.0846338,1
TCGA-BH-A0AZ-01,-0.15154265,1.8768998,1.371797,-2.099209,-0.124299414,-0.53980994,0.4821705,0.42605668,-1.7237029,0.8095073,-1.743786,0.8585313,-0.026011502,-0.11171525,0.94175124,-0.6361032,-1.010566,-1.3972863,-0.44792026,0.5748724,1.1466042,-0.893054,1.6181903,-0.740917,-0.3578099,0.7324074,0.38007984,0.7662264,-0.56688076,0.4109243,0.37020952,-0.86431164,0
TCGA-BH-A0AZ-11,0.6448455,1.5635282,-0.44922197,-0.1748004,1.2594326,1.3927549,-0.4023788,-0.14144778,0.18432224,-1.0655683,-0.65421236,-0.42209682,0.5280307,0.13888386,-0.12417173,0.37808,-0.7481446,0.37051445,0.076151595,-0.2995908,1.7555805,0.25510734,-0.89980036,-0.40047237,-0.5838148,-0.56621355,0.03708341,-1.1404716,0.1751116,-1.1633239,0.6907774,-1.06421,0
TCGA-BH-A0B0-01,-0.26201048,0.8441305,-0.28834075,-0.5818443,-1.3429132,0.40060243,0.16279109,0.56526643,-1.4649525,0.6353481,1.3523153,-1.2859675,0.6440186,-0.6235519,-0.69480956,-1.2848942,2.4172535,-0.7865249,1.3862925,0.48870003,0.74271244,1.3595948,0.28825495,0.95498884,1.1418773,-0.6740958,-0.58422375,0.10651678,0.6001015,-1.565981,-0.2874342,0.03476049,0
TCGA-BH-A0B1-01,0.380638,-1.3141898,0.55422455,2.0094655,1.0953101,0.28874207,-1.242832,-1.1970192,-0.14313339,-0.3030028,-0.36767483,0.4362101,0.58534586,-1.6043763,-0.059407093,-2.4376493,1.5428555,-0.7437694,-0.005446853,-3.0568266,-0.001978794,-1.0112057,-1.1094979,-0.573289,0.45801604,0.21073295,-1.033775,-0.14910789,0.5207707,-0.45461962,1.5878891,-0.035242714,1
TCGA-BH-A0B3-01,0.06269168,-1.1582481,-0.17597674,-1.3129898,-0.272281,-1.3648138,1.1654369,-0.121411785,-1.8608651,-0.41921687,-0.020690983,0.39540341,-1.4975432,-0.3470934,0.00083001447,-0.6016166,-0.22655785,-0.60660225,-1.5270854,-0.11993249,0.09101574,0.48484874,-0.90887934,-1.2418399,0.18989095,-0.38747588,0.7904946,-0.7960963,0.6816526,0.5703537,1.5292528,0.20943601,1
TCGA-BH-A0B3-11,-0.22571857,-0.08207196,-0.2566426,0.26612625,1.0763682,0.9450903,0.23539321,0.20423225,-1.1982006,0.1685908,-1.0823942,-2.2183123,0.5364245,1.3985671,0.20004603,-1.0611513,-0.80995065,-0.74455154,-0.95431876,-0.49903974,-0.20165862,1.6627107,-1.7848846,-0.7505908,0.13195169,-1.5831228,2.0653942,1.3734899,0.07469347,-0.3204026,0.14336753,0.08537364,1
TCGA-BH-A0B4-01,1.0618813,-2.1711996,1.0551692,-1.4026155,0.31077045,0.72541213,-0.58593696,0.9970246,1.0229241,0.19787675,-1.4227867,0.693188,0.81062275,1.6620868,0.32063565,0.16093975,-0.6464742,0.83413845,0.14120299,-1.0203958,0.14618617,-0.21773411,0.68368155,0.5221059,-0.054618724,-0.2111765,-1.0291562,-0.089545146,-0.75219345,-0.46568844,-0.7267609,0.18899263,1
TCGA-BH-A0B5-01,-0.13874,-0.98412794,-0.72405255,-0.8210741,0.5321596,-1.0027907,-0.52696264,-0.3399276,1.7635039,0.49360153,-0.00358249,2.383535,0.618067,0.25132364,-1.197837,0.21236588,0.9045813,-1.3084412,1.178611,-0.44993418,-1.4807413,-0.28445888,0.85420287,-1.4344088,0.57366794,-1.962625,-0.26418966,-0.33852947,1.2337025,1.3668833,-1.20507,0.25242266,0
TCGA-BH-A0B5-11,0.6385549,-1.268312,1.5026116,-0.3303372,0.7036816,0.57893366,1.8355018,0.6027353,-0.9165213,1.3626628,1.2102395,1.060538,0.54656047,-0.94843996,0.23848614,-1.5117776,0.85291797,-0.6838704,0.38114405,0.22129506,-2.3922987,-0.38544607,0.34101355,1.5756415,0.97105825,-0.09885678,-0.24279499,0.73748064,-1.8582546,-0.3543302,0.3185202,0.65289944,0
TCGA-BH-A0B6-01,-0.82024086,-0.08348792,-0.5831228,0.4706088,1.5100539,-0.14726008,1.6280627,-0.050984908,3.0343928,-0.46665955,-1.1690068,0.8197645,0.1486417,-0.94996965,-0.27259636,0.6387264,1.3543816,0.022713995,-0.35593706,0.054819804,0.17607991,-0.46170077,-0.2750051,0.6687255,-0.81235254,-0.16259098,1.234548,-0.17951357,0.46925646,0.91289395,-0.7668893,-0.86930627,0
TCGA-BH-A0B7-01,1.236986,1.5391515,-0.40740263,0.9095162,0.63911676,1.5197358,-0.3058854,-1.5020391,-0.33907747,0.925561,0.20534037,1.029474,-0.26256424,0.8542974,-0.7304869,-0.009356309,0.14071651,-0.24751659,0.7663016,-0.7451812,0.494224,1.6517013,0.612079,-1.4381378,-1.1663756,-1.1434516,1.0399824,-0.29685205,0.63328695,-0.45433754,0.11210724,0.40244925,0
TCGA-BH-A0B7-11,-0.77579564,-1.2126293,1.8027931,-0.18184866,-0.6493965,0.94320875,0.23820029,0.79507685,-0.33157283,0.059217263,0.0031052255,-2.140973,1.1810149,-0.44766998,2.2926574,-0.5067592,2.0905437,0.18646258,1.8477031,1.7207546,0.98596275,2.1972275,1.6772169,0.64911205,-0.54986113,0.09747498,1.4211526,-1.6147766,0.022405503,1.8626833,0.7333869,-0.12083693,0
TCGA-BH-A0B8-01,-0.49523994,0.4195413,0.983148,-0.0657643,-1.0673116,-0.11370904,-0.37041003,0.37194824,0.19166246,0.7216858,0.6338681,0.0030653991,-1.7858844,2.510282,-0.93773437,-0.17766793,0.63723403,-1.0397862,-0.112575136,0.35260105,-1.12485,0.07394675,1.7811828,0.07517296,-0.055055372,2.264656,1.0608227,-0.5266293,-0.20186006,0.09419027,-0.3923082,0.06246991,1
TCGA-BH-A0B8-11,-0.67447704,2.6641634,0.1274365,-0.8774694,1.1059728,-1.6569483,0.8503369,0.5666966,-0.6118112,-0.034399044,1.4300874,2.2850482,0.36273298,0.29904753,0.013654552,1.9028915,-1.071919,-0.7281995,0.061865143,-1.5252885,-0.19144756,1.5854068,-0.1307656,0.52441484,0.73786,-1.0498998,-0.7585092,-0.79883116,-1.3931779,-1.6500701,0.18820606,-1.7415893,1
TCGA-BH-A0B9-01,0.3918874,1.3907844,3.1675391,1.332365,-1.0187861,1.8175529,0.1826441,-0.9013262,-0.5330454,-1.2190899,-0.76034063,0.5770797,1.0210462,0.34879386,-0.36426333,0.1531521,0.018599337,-1.1798563,0.7873441,0.18070394,-0.9034708,-1.8075708,-0.08398871,-0.5901017,-0.02641329,-0.43549776,-0.27549955,-0.14318661,-1.7143537,-1.4321785,0.20741574,0.3373824,1
TCGA-BH-A0BA-01,-0.003746421,-0.35926062,0.1779257,0.1335202,-2.1526396,0.3579507,-1.0304035,-0.32083115,-1.2086012,0.8628184,-0.5661799,1.4890785,-1.5809644,-0.7239345,-0.02755633,-1.1242156,1.053658,-1.8742902,-1.4313035,0.5151246,-1.3312377,1.0682235,-0.519473,-0.7365957,1.3939174,-0.6460727,-0.5135337,1.6765146,-0.18158177,0.42466807,0.49979067,2.0168374,1
TCGA-BH-A0BA-11,-0.019300677,-0.2819716,0.36563236,1.5608382,-0.7210008,-0.20855503,1.8925228,1.0370106,0.8945383,1.4070561,-0.7232107,0.29908076,0.23894744,2.4412198,0.83987904,1.1275933,-0.6811511,2.4801621,0.12943524,0.7881285,0.73018163,-1.1231209,0.42250556,0.050815344,0.4560861,0.4384895,-1.7397054,0.4074278,0.8028141,-0.37438053,0.9045014,-0.30998898,1
TCGA-BH-A0BC-01,0.2919773,-1.6825886,-1.1766386,-0.9123707,-1.0551142,3.2020173,-1.3758852,0.40898335,-2.03906,-2.597327,2.361759,-0.070720874,-0.5825649,-0.38964593,0.6942752,-0.23328727,1.0987927,-0.8018057,0.069443345,-0.43857253,-2.0997944,-0.8190564,0.47336015,0.12518151,0.24800973,0.99606764,0.45958802,1.1581293,0.1333507,0.65050477,0.30261302,-0.62010103,1
TCGA-BH-A0BC-11,1.4686159,0.5166447,-0.8788206,-0.49783707,0.62331164,0.45989057,0.7036088,-0.29381225,0.5228508,-1.0457728,0.013883607,1.1812053,-0.18721949,0.4352756,0.052936535,1.0623591,-0.74733037,-0.018942824,1.1265455,2.2273424,0.20785886,1.1038884,1.5192281,-1.3458016,-0.6899617,0.37101334,-0.27657104,-0.051815018,1.2058533,0.44233173,0.72536296,0.10703286,1
TCGA-BH-A0BD-01,-0.35968736,0.22911057,-1.6861966,0.7634347,0.41533345,-0.95434874,-0.44003677,-0.15956461,-0.27900198,-0.422013,1.164758,-0.7539272,0.93701035,-0.28321952,-0.37138003,-1.6765816,2.7928362,2.2296152,0.29748908,-0.13355672,0.9565686,1.3494356,0.71970356,-0.4653178,-1.1249602,-0.4794072,-0.06975859,-0.67124474,-0.10364798,-0.4083696,1.1298037,-0.8121347,1
TCGA-BH-A0BF-01,0.92470086,0.62136674,0.5315814,-0.19448036,0.10164103,0.6538747,-0.99507934,1.6955392,0.60579014,-0.63930225,-0.63953316,-0.07151041,1.9353592,-1.7998084,-0.24782002,0.85183334,-0.24545343,0.83842087,1.0951661,1.7833062,0.68798316,-0.32180503,1.0432762,-0.4506454,1.0675759,1.9724308,-0.2640059,-0.6947353,1.129963,-0.10576853,0.8862132,0.89408726,1
TCGA-BH-A0BG-01,1.4914289,-1.1905458,0.33240098,0.034400277,0.6047629,0.90034664,-0.5931691,2.0042555,-0.37413582,0.4288762,-1.9216398,0.15001534,-0.121130764,-0.81208086,-0.16169536,0.634287,0.2910375,0.20124029,-0.98567265,0.36294046,-1.3401402,2.2598987,-0.4507578,-0.0967755,0.50524104,0.32595918,2.152303,-0.27769864,-1.3217846,0.82474375,-0.70631874,1.5697334,0
TCGA-BH-A0BJ-01,0.7395101,-0.15038747,0.38527822,-0.27257824,0.69909847,-0.32400694,-0.19707662,-1.4715668,0.25548667,-0.58980155,-2.1113555,2.2936964,-0.08445921,-1.055545,-1.4416233,-0.59822756,-0.96317846,1.615808,0.3321789,-0.1875534,-1.083134,-2.0843873,1.0082871,-0.13328767,0.5374616,0.51329184,-0.8620939,0.18578936,-0.048911072,-0.39841512,-1.3963546,0.2851075,1
TCGA-BH-A0BJ-11,1.1084201,-0.4407958,0.21274944,-0.7856794,-0.8580718,1.2548853,-1.1233604,0.2666716,-0.20233394,-1.5018485,-1.1864135,-2.9799838,0.22433935,-1.4350816,0.531631,-0.83945423,0.40625325,-1.6811053,-0.35899934,0.42019406,-1.3968589,-2.266257,0.5345696,0.25863025,0.79862183,0.00069796946,1.7716349,0.5886722,-0.27671036,1.4185048,0.0005941356,-0.81100595,1
TCGA-BH-A0BL-01,-0.18415515,0.19217089,0.3928974,-0.7162353,-1.7551931,1.0584352,-0.8781003,-1.8079532,-2.071846,-0.70513624,1.4189832,-0.6117508,-1.9746228,-0.454731,0.16909724,-0.53321844,-1.2516243,0.5283913,-0.60529363,-0.6817247,0.42595905,-0.19480936,0.005983123,-0.13792543,-2.2350907,0.10602966,0.12415483,1.8960054,-0.44366688,1.8614737,1.4959118,0.24030463,0
TCGA-BH-A0BM-01,-0.3218639,-0.741671,-2.365342,-1.275185,-0.91783345,1.392386,0.5708644,-1.175063,-0.8416761,1.4521066,-0.83931285,-0.36065158,-0.031855643,-0.23521699,-0.3069197,-0.08937455,0.63931924,-0.7387845,0.106362596,-1.497208,0.24732439,0.80884427,-0.95808035,-0.5133631,0.7005919,-0.5833712,-0.13560209,-0.07076527,-1.1387507,1.6571388,0.57447,-0.44873592,0
TCGA-BH-A0BM-11,-0.14984936,1.8810339,1.6205697,-1.5372823,2.4880748,-0.7870192,0.15494612,0.11948557,0.44318157,-0.61035514,-0.56822085,0.4690142,0.83657616,0.754769,1.2775905,-0.49530888,1.8373306,0.77381265,-1.5959504,0.08093886,-0.79045486,-1.0756633,-0.31055343,-0.24047911,0.12251081,0.23510136,1.1695884,-1.6501862,0.16421308,-2.6580625,-0.3022703,-1.3882456,0
TCGA-BH-A0BO-01,0.7810095,-0.002168904,-0.82752603,0.3223163,-0.0293173,0.46078354,-2.8584995,0.16597277,0.61163086,-0.6499195,-0.55510396,0.41196546,0.42402077,-0.07629539,-0.17073676,-0.4346087,1.0338529,-0.43748215,-0.9064766,0.17209116,-1.4457293,-0.4633112,2.2000232,-2.3684237,-0.42624125,1.0079795,-0.3358609,0.08992547,0.07302791,-1.3379024,-2.3253245,-1.8417029,0
TCGA-BH-A0BP-01,0.5476748,-1.3643352,1.0062736,-1.9703509,-0.86098427,-0.68172586,0.31136492,-1.2074958,-0.93618953,0.19945194,-0.74850965,1.0479587,-1.098875,0.5785229,0.028551184,-1.4585451,-0.23078123,0.17898083,0.27649277,1.2940487,0.49617448,1.5001441,0.6822332,-0.3339414,0.044597372,1.5558552,0.9405812,-0.71793354,1.3600149,-0.95484304,0.3710914,-0.49210405,0
TCGA-BH-A0BQ-01,0.30177367,1.0253069,1.8208599,-1.312103,-0.20026714,1.4352641,1.3701113,-0.009127133,-0.6190833,-0.3093278,-1.9043068,-0.08967206,-0.06388705,-0.40278822,-1.4952229,-1.0955927,1.6431034,1.0638194,0.9937197,-0.27525678,-0.08559417,-0.44583425,-0.46672803,1.5182464,1.0995712,-1.1332333,-0.2626816,0.57232606,1.4506475,-0.9389099,2.1047227,0.44899964,0
TCGA-BH-A0BQ-11,0.33486155,2.11848,-1.1973315,-0.26725447,-1.9507518,-0.21900114,0.7639615,-2.3540645,-1.0318393,-0.66044194,-2.3244734,-0.147329,-0.29423082,-1.126007,0.70459026,1.3854034,0.16401598,1.7068931,-0.96573,-0.88528746,0.38277802,1.143172,-0.6593236,-0.6661011,-0.56234103,1.2537309,0.087890714,0.24864894,0.68129325,-1.2412738,1.8826126,0.92645705,0
TCGA-BH-A0BR-01,-0.4721255,0.040039632,0.353715,2.1893315,-1.4058833,1.0286998,0.63628,-1.0018722,-0.77639604,-0.6380756,-0.17765959,-0.3735444,-0.2217026,0.1679428,0.547552,0.15864511,1.9043496,0.32174417,-1.1582422,-0.435458,2.468191,0.3354355,0.19933014,-0.7203476,-0.31675848,0.5443107,-0.59176505,-0.976558,0.66335106,2.0360763,1.9604586,0.1299604,0
TCGA-BH-A0BS-01,1.1315471,-0.43057066,0.10516716,-0.040589504,-1.2560209,-0.086727075,-0.12902804,0.8765678,0.49650675,-1.0237653,1.0139704,-0.10827668,-0.251318,-0.72863525,0.21670839,0.18574964,-1.7340287,-1.1677557,-0.06281743,1.6205796,-1.2000903,0.29864264,-0.953363,0.29024822,-0.5933669,0.18557264,0.52056086,-0.53940433,-1.1418818,-0.78060114,-0.5381662,-0.5088474,0
TCGA-BH-A0BS-11,0.18114842,1.2099329,1.1075602,2.0310056,-0.47920865,0.5299553,-0.53982353,-1.3194121,-0.33939826,0.7117132,-0.29431912,0.034413204,-1.2007335,0.030411754,1.5734595,0.4301051,-0.10901965,0.3114872,-1.2463708,0.41346052,-0.9575583,0.36657676,1.1333317,-1.2521379,-0.38577554,-0.06847631,-1.2532277,0.8522008,-1.7311813,-1.383981,-0.6651367,0.9043013,0
TCGA-BH-A0BT-01,1.0163617,0.13606763,0.51691544,0.038953006,-1.1994627,-0.1613561,-0.13193236,-0.9457165,-1.219988,0.8457393,0.9291278,0.602806,1.4670703,2.2445903,1.4950969,2.2404172,-0.2684766,-0.72043806,0.8040296,0.2118427,-0.94394445,1.1186535,0.17864065,-0.7299283,1.3771539,-1.0596167,0.4779217,0.35831216,0.050135408,2.0534382,-0.7452815,1.3097985,0
TCGA-BH-A0BT-11,0.18388583,-0.37226906,2.5615711,1.7920077,-1.0517701,-0.9418385,0.25534493,0.7675411,-1.9977108,-0.36311752,-0.997451,0.2594494,-2.251299,0.92421937,-0.5172597,0.89414394,-0.16349049,-0.14521106,-0.5571903,1.9334471,0.99702555,-1.4702747,1.832248,-0.93064374,0.5592163,-1.3250833,0.8971424,1.3282572,-0.99717194,0.48955485,-0.032431107,-1.1714367,0
TCGA-BH-A0BV-01,0.66316783,0.536387,-2.0465407,-1.1010991,-0.81980586,0.534793,-1.9425108,-1.1198068,0.9292577,2.6067612,0.60955966,0.23217629,-0.24103838,0.0084154,-0.044581395,-1.172138,1.106622,0.48383015,1.0794134,-0.2576276,-0.16272582,0.1512433,-0.18609068,0.26038063,-1.6532886,0.63484603,1.0682957,-1.1558057,2.4640448,0.3810742,-1.0953394,0.4399231,1
TCGA-BH-A0BV-11,0.7333614,0.78993416,0.08109804,1.4055157,-0.011714265,-0.030944662,0.77636665,0.5851483,0.4733949,-0.3323136,0.080354325,0.31184933,-0.60798264,-0.80603874,0.3021207,-1.9917746,0.64748836,0.10045105,1.6080732,-1.552706,0.8973193,0.4574144,-1.5175983,0.043572757,0.69070774,0.84242463,-0.44019002,1.7970352,1.4144436,0.43460506,-0.5696513,-1.2779549,1
TCGA-BH-A0BW-01,-1.7735962,0.4502288,-1.0582396,-0.08532867,-0.14797036,-0.39149502,-0.8814521,-0.27931204,-0.5648338,0.5692955,-0.6254213,0.77042896,-0.9623535,0.93568826,0.016286455,-0.18440309,-0.38330853,-0.08120464,-0.17549807,0.9842693,-0.61111224,-0.19778632,-0.01041749,-1.1144189,-1.3492634,0.46408632,0.16180289,0.5769244,1.1366651,-0.34972793,-1.185807,0.23226981,0
TCGA-BH-A0BW-11,-0.6360879,0.09628971,1.3800215,-0.70724887,-0.4084784,0.75552416,-0.12432251,-1.4239341,-1.5938427,-1.9383436,-1.1625105,-0.61041284,-0.08400494,0.51478785,-0.35540038,0.87020135,1.6465162,0.6502425,-2.059383,-0.8404588,-0.9977845,1.6552157,2.665717,-0.18013589,0.06401795,0.48375493,-0.101035364,0.11667669,1.2872694,-0.19368394,-0.76488763,2.3949065,0
TCGA-BH-A0BZ-01,1.1519659,1.7475554,0.7545275,0.35816383,1.1863853,0.06321509,0.82125247,1.431028,0.28359574,2.0759022,1.7262772,-0.046863444,0.6978207,-0.1936489,-0.5533954,-0.95786196,0.26406658,0.839587,0.18996309,-1.2484204,-1.1471951,-1.8958364,0.15655279,-1.7770283,0.8992762,0.3377849,-0.13266727,-0.35704225,-0.424129,-0.7630505,-0.2437897,0.66665846,0
TCGA-BH-A0BZ-11,-0.9319014,0.81629926,0.49275026,1.0771778,2.041711,2.070348,0.6268978,-1.3973751,-0.8737411,0.764809,-0.9400369,1.0438905,1.3817594,-0.7210539,0.77999365,2.6749878,-0.82322526,-1.6658013,-0.292845,0.3134317,-0.53192776,2.2037895,1.0726379,-0.87527424,1.67182,-1.1523997,0.91135395,-0.8431026,-0.9321249,0.6047108,0.29616737,0.089969374,0
TCGA-BH-A0C0-01,0.16108567,1.9976736,-1.6406279,0.021339936,0.19276756,0.4611397,0.16726562,-0.9738915,0.5852571,0.21586642,-0.3855375,1.9975029,-1.4994173,-0.5854456,0.23365659,1.9344239,0.3020256,1.7427307,0.21976185,0.67443204,0.8018476,0.74131364,-1.5169268,1.2734513,-1.199787,0.4732634,1.1962477,-1.0515536,1.502599,-0.8072836,2.8036857,0.35882708,1
TCGA-BH-A0C0-11,0.022961989,1.3546951,-0.25466493,0.047811657,-0.24392992,-0.70215183,-1.3951991,0.3427077,0.2290306,0.38538012,0.12569317,2.1140614,-0.6208503,0.14734975,-1.8076413,0.064752325,-0.49536982,-3.0066528,0.30932274,0.49061424,1.4960217,0.19566031,0.45873335,0.12934136,0.44963333,-0.45766145,-0.9769161,-0.10087305,-0.9817419,0.27094623,0.9501149,-0.35806486,1
TCGA-BH-A0C1-01,-1.0828501,-0.1855408,0.025997812,-0.22056016,-0.7601079,-1.2449608,-0.4499638,-0.16886498,-0.49171478,1.7732991,-0.6473813,1.0848527,-0.04589861,1.1658548,-0.3366449,-1.6126319,0.676369,-0.27114207,1.1062106,-0.1438417,-0.01714112,1.0785533,0.8754479,1.2913668,-0.36141098,-0.33446947,-0.389441,1.2426566,1.4926803,0.20942652,-0.23329042,-0.9273039,1
TCGA-BH-A0C3-01,0.016605524,0.8749209,-0.8191359,0.41788232,-0.651098,-1.5247841,0.58557534,-0.70347905,1.2292978,0.7485226,-0.7387446,-0.74183077,3.2352252,-0.037422337,-0.48445287,-0.7985408,-0.42202374,0.3573155,0.09918519,-2.6187973,0.8741658,0.3862523,0.80859804,-0.73863804,0.3518441,-0.9000702,-0.4436915,-0.45035398,0.027354592,-1.0217655,0.27447572,-0.54474056,0
TCGA-BH-A0C3-11,-2.0242395,2.1276166,-0.25956804,1.7802296,-0.15264732,-0.033448976,0.13979591,-0.23088071,0.2671739,-0.28716096,0.6300772,1.2434292,-0.5391242,-0.2388403,1.2890699,1.4136595,0.16944136,-1.320985,-1.3975512,0.7453876,-1.4097964,-0.7641982,-1.2114424,-0.5936811,0.058856986,-0.97279507,0.09226579,-0.8273316,-1.1726397,0.75952834,0.501237,0.2961946,0
TCGA-BH-A0C7-01,0.36456144,-1.5627337,-0.672555,-0.037462283,0.19904795,-0.35199466,-0.8141746,0.9508679,0.8527629,0.038319495,-2.501913,0.10979603,0.272357,-1.1840042,-0.30407408,1.1039865,0.32876405,0.7930951,-1.5417687,2.6008475,-1.069405,-0.96760494,0.20003983,0.8963275,0.58292663,-0.4617853,-0.078301,0.11532794,1.4386288,0.52979547,0.15049338,-0.68861943,0
TCGA-BH-A0DD-01,1.4429497,0.20899747,0.15397887,0.828179,-0.9770477,1.1171374,-0.56769025,0.3542181,0.20839556,1.662572,-0.073153585,0.63006866,-0.2947157,-0.7314821,-0.23549873,0.86652696,0.70435464,0.62221134,-0.5494205,-0.04776482,2.4901266,-0.6665216,-0.3151889,-0.02384773,1.0450389,-0.77797747,-1.6994424,0.48700377,-0.37608775,-0.5920828,1.0050219,0.7990072,0
TCGA-BH-A0DD-11,-0.95629424,-0.47642645,0.34796762,0.14534013,1.5982088,1.2507967,-0.37873024,-0.5053646,0.22922906,-0.9684222,-0.069231726,2.4353154,0.6624455,-0.23578684,0.5410135,1.2165034,0.48099956,0.28883287,-0.030342758,1.0577669,0.98983234,-0.9226195,-0.7043468,-1.9673462,-0.31226683,-0.25532,0.49391207,-0.81767523,-1.3907162,-1.9585263,-0.87978023,-0.10736369,0
