submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-E2-A150-01,0.3326776,-0.38973382,0.98095065,-0.80473566,0.11862737,-1.5530548,-0.039535318,0.6675423,0.7113165,-0.7313459,0.7383696,-1.315794,-1.5264311,0.732079,1.012194,0.17545988,-0.8024415,-1.916021,0.8298927,-0.2095958,-0.75120264,0.9347965,0.58217025,-2.0873392,0.49692947,0.15907253,0.059505045,-0.6808138,-0.39736813,-0.55246127,0.7631763,-0.38886863,0
TCGA-E2-A152-01,-0.6162887,0.9622381,-0.03844345,0.2848849,-1.067296,0.76544684,-0.06957565,2.086044,1.7097079,1.2698163,1.2582935,-0.65393406,-0.07645565,1.5421048,-0.6545447,0.9621513,0.05845197,-0.97837335,0.28435665,2.5245416,-2.3487425,0.08533073,0.9429044,-0.5755048,-0.04388532,-0.59888464,-0.3793017,-0.7453881,1.2060448,-0.10758072,-0.5477824,-0.32215887,0
TCGA-E2-A153-01,0.16551828,-0.03584363,-0.23015155,0.86654115,0.7263454,1.0649465,-0.06571168,-0.31787747,-0.11726329,-0.4436755,0.39714965,-0.114909984,0.5546222,0.8789121,0.22115836,0.054106995,-0.04210144,1.200875,-0.48425373,-0.60978764,0.5020066,0.64081585,0.22586975,-1.6985445,0.9020703,-0.044483613,0.45525914,0.46033558,-1.4079549,-0.35451943,-1.9194665,1.3384635,1
TCGA-E2-A154-01,-1.572199,-2.347164,0.70629275,-0.8922515,-0.64444584,0.06832835,-0.32920086,1.1741855,-0.02551415,-0.6150447,-0.690061,-0.80935615,-1.5374918,-0.2657389,-0.75040007,-0.8917653,0.18977696,-0.59471273,1.1212835,0.2100113,-0.29079822,-1.0955077,0.057894856,1.1910526,-0.0214974,-0.73395884,0.37915146,-0.6056539,0.19617301,0.41038424,-1.8608869,0.12709506,1
TCGA-E2-A155-01,1.8398442,-0.8027781,0.5340403,-0.9572356,-0.3289356,1.7913888,0.9173021,-0.2141953,1.390489,0.61491084,-0.27727795,0.683102,0.036158666,0.012495741,-1.4177365,2.395755,-0.0410572,-0.4184709,1.7959127,0.025591724,0.44505998,0.16925982,0.25632176,-0.15061428,-1.0020007,2.1005719,0.39544111,-0.0212758,-0.2950589,0.8654648,-0.15858644,0.40511644,1
TCGA-E2-A156-01,-1.6800222,-0.2753903,-0.09986363,-0.74110913,-0.9828379,-1.7269597,1.497479,1.7011769,2.1750712,-0.6110142,-0.95971775,0.94589835,-1.6202587,-0.28744185,-0.9723881,-0.54794973,-0.80136704,-0.59947705,0.15170188,-0.4877519,-0.37969044,0.88213,-0.4247547,1.1661054,1.8475455,0.21950589,-0.9962059,-1.4851507,-1.1776792,-0.8580211,-1.1838539,0.04282001,1
TCGA-E2-A158-01,0.17207724,-1.672881,0.8669994,-0.7722999,-0.38087097,0.25348136,-0.47038528,-0.64953464,-1.3702482,-0.14380336,0.58556217,1.6551541,-1.6879481,0.13392326,-1.2625527,-1.0806876,-0.13220562,-0.88146734,0.8190202,-0.7140416,0.9887316,-2.141442,-0.20380387,1.4605852,1.1881992,-1.3974739,-0.8712092,-0.123563945,1.103077,0.12565817,-1.8487611,-1.8497784,1
TCGA-E2-A159-01,-1.1259125,-1.2368548,-0.72491837,-0.8744105,-0.7143998,0.11723351,0.025179133,0.83538467,-0.1395022,-0.31722975,-0.14580481,0.52534974,0.8837744,-0.40158626,-0.31539032,0.1317102,-0.65240026,-1.1439576,1.0082676,-0.37910557,-2.0315838,-0.80062985,-1.035424,0.14296916,0.601793,0.060820535,-0.61673063,1.5024819,1.1729096,-1.6390942,0.5951156,0.23528604,1
TCGA-E2-A15A-01,-2.1682749,0.11038768,-0.68462586,0.08831731,-0.6382239,-1.6155179,1.4646331,0.7702746,-0.9881143,-0.082476705,0.021792151,0.23081416,-0.42523924,0.27515453,0.79954284,0.801422,2.4498444,0.9282175,1.634686,-0.1734207,0.1519957,0.38890773,-0.8621779,-0.060671017,-0.2711036,-0.23397292,1.5690252,-1.533015,0.8546884,0.31177664,-0.37851107,1.8732375,1
TCGA-E2-A15C-01,-0.7508523,-1.6108518,0.3142284,-0.20980035,-2.0093966,-0.29807088,0.92990804,-0.8417576,1.493694,0.8564163,-0.25499496,2.7237933,0.15267158,1.3742344,1.0349572,0.32836184,0.18687403,-0.19352692,2.3943284,1.2002947,0.97477186,-0.8280741,0.086224586,0.08163033,-0.8679053,1.4535251,0.32579756,0.9835708,0.859855,0.64370537,-1.0443026,-0.95449865,1
TCGA-E2-A15D-01,0.5716787,-1.062417,-0.34012246,0.25111914,-0.39519382,0.6197061,2.634301,0.8833319,-0.37679482,0.2852176,0.4264009,-0.8990578,-0.8938512,0.9739073,1.0646762,1.1142116,-1.2805244,-0.28283685,-1.7868778,0.6165975,-0.39727366,1.3688394,-0.5177829,0.9379011,-1.6745901,0.08669666,-0.68194616,-2.4087174,-0.28823996,-1.1321391,-0.26925856,0.49542624,1
TCGA-E2-A15E-01,1.6083705,-0.020123638,0.560652,0.24520129,-0.71212435,0.2523471,0.3533637,0.9918172,-0.8980915,0.07717933,-1.4209695,1.6880853,1.0520957,-0.906947,-0.2563494,0.137725,-0.928728,2.0891705,-0.8867826,-1.4260962,-0.67176825,-0.037474096,0.7503878,0.8312239,0.6510602,1.0379424,0.044567555,0.55260307,1.0833368,-1.2759265,0.3692704,-0.70867604,1
TCGA-E2-A15F-01,1.3431071,0.538074,0.8948018,0.86061525,-1.0484426,0.67404044,-1.3521494,0.7786556,1.2192582,0.4833827,-0.83279675,2.1043155,0.29188344,0.108302906,-0.40130404,1.2971704,0.86705726,-1.1467061,0.024051644,0.3743721,-0.5968382,-1.8712136,0.089431375,-1.5054796,0.75307983,0.4455936,-0.59602916,-1.8259047,0.9073224,-0.057740968,-0.7992703,0.19253083,1
TCGA-E2-A15G-01,0.56490916,-0.7984379,-0.84264374,0.563111,0.34276006,-0.12259794,0.59501684,-0.045391224,-0.29719654,-0.0002554953,1.0553607,-0.57903856,0.15072042,-1.0181943,-0.32686752,0.7895254,0.5533734,0.32204944,-0.16710216,2.0141973,-0.7319955,-0.29587862,-1.1850921,2.0086558,-0.23937958,0.12351014,-1.4686517,0.5129245,-1.1366951,-0.4200685,0.20795,1.2952092,1
TCGA-E2-A15H-01,0.9937787,0.13562362,1.0014695,-0.3148687,-0.33301082,0.4571496,-0.24691679,-1.1290696,0.10689063,-1.185534,0.025055923,-0.9765276,0.598577,-1.0141097,0.81058633,0.36432105,0.5003404,-0.5301069,0.42995083,0.45397946,1.1148118,-0.5631388,0.41388282,1.2046127,-1.1602361,-0.19785455,0.8204372,-0.21202518,0.581377,-0.6956897,2.0055935,-0.04203503,1
TCGA-E2-A15I-01,0.19598177,-0.7489587,0.51275814,-0.733912,0.7397861,-1.4308513,0.9921344,0.8982715,1.159876,-0.66062933,1.6699872,1.080858,1.2470335,-0.8944361,-0.9040246,0.36197132,1.0368282,0.09299347,0.049014773,-0.33799496,0.042414054,0.9271914,-1.0193454,0.42778563,-1.2285932,-2.052692,-0.7883245,-0.92767507,-0.8275005,0.98812896,-0.4055408,1.1069326,1
TCGA-E2-A15J-01,-2.5609612,-0.23943876,-0.81826925,-0.030362457,0.3205245,-1.5267261,-0.2525342,-0.36199838,-0.73104185,0.931332,1.4489207,0.7749597,-0.6892329,0.8015348,1.0200963,-0.5913691,0.08162535,0.19859706,-0.7641412,-0.92869,-1.045382,-0.5529547,-0.17914495,-0.49709365,2.471637,-0.16208297,-0.38739905,-0.08873232,-0.55466044,0.05061952,-1.1721151,0.16807255,1
TCGA-E2-A15K-01,-0.8357557,1.1344264,-2.884845,-1.9990982,0.39574972,-0.077155516,1.5754976,0.8538176,-1.4228666,-1.7109511,3.0625043,0.014386378,1.4524592,-1.295302,-1.363529,1.3829076,-0.40702993,0.2793018,-1.808399,-0.45704344,0.08652413,0.47816804,1.8599037,1.0350307,0.9556998,-1.329503,0.018430263,0.8645745,-0.2656418,0.59668237,0.207689,1.2915807,1
TCGA-E2-A15L-01,-0.4636754,1.45931,0.8561726,-1.3439683,-0.33174145,1.187477,-1.6915048,0.64483845,-1.6251389,-0.451448,0.75033367,-0.020874962,-1.4729387,-1.3709462,-2.4842443,0.97878546,0.0080593955,-1.1247649,-0.8444088,-1.5498387,0.29419214,0.7389728,-0.7768575,1.6363378,-0.9199578,-0.42689967,0.25339168,0.6631557,1.0899074,-0.74576813,0.24413626,0.8006284,1
TCGA-E2-A15M-01,-1.057013,-1.6827378,-1.3006197,0.5100464,-0.7455061,0.39813477,-0.7160215,-1.0575304,1.0815704,-0.6955109,-0.45502913,0.6228292,-0.26858482,0.10540271,0.20509204,1.6818658,0.97318536,-0.47770533,0.14930402,-0.55225486,0.26178518,1.6125509,0.5444605,0.55883646,-1.5676606,-1.3654718,-0.8433844,0.11061057,-0.6594329,-0.9176928,-0.28819248,0.986982,1
TCGA-E2-A15O-01,0.985039,0.4897454,0.6224082,-1.1721029,-2.4209104,-0.39888257,0.8454368,0.8835342,-0.09026083,1.4361556,-1.2551906,-0.9925585,0.32543913,-1.0327843,0.54250634,-0.13789824,0.19530044,0.095675826,-0.20334831,0.43610454,0.69631076,-0.23226556,-1.5094739,-1.2432004,-1.3110149,0.44392836,-0.33504775,-1.181299,0.5274541,0.4187184,0.082293525,-0.39581516,1
TCGA-E2-A15P-01,-0.43816447,1.8038796,1.1626601,-1.4464502,0.1750394,-1.0540482,-1.3695775,-1.1105437,0.08338736,-0.30530527,0.016412362,-1.1509756,-0.5250233,-0.77951527,-0.72678566,0.90938824,0.25646055,1.2782786,-0.6974712,-1.5444014,1.7693138,0.33220428,0.8356637,1.0064137,-0.5364978,-2.1656694,-1.0519619,-0.32242823,0.89689004,-0.99862266,-1.141336,1.2058905,1
TCGA-E2-A15R-01,-1.0543643,0.84386986,1.0921035,1.3127356,-1.1016529,-2.5425074,-0.0089915665,-0.24032138,-0.23523255,0.032129962,-1.0149732,-0.11494989,0.035586078,-0.31169602,0.83341026,0.30405524,0.54338735,-0.7008659,0.781179,-0.41254938,-0.00029234216,2.6919768,0.09063892,0.42149025,0.6344644,-1.543559,-0.662734,0.7348535,-0.9319377,0.086810894,1.2727822,-2.8704627,1
TCGA-E2-A15S-01,1.3029106,-0.46476912,-0.771383,0.2719959,-0.53628534,-1.2018859,2.0300257,-0.07982509,0.6961498,0.51467526,0.9993594,0.39886308,-0.5309422,-0.057521865,-0.31836906,-0.38665497,0.037238654,-1.0213275,-0.36128613,-0.19250956,1.8442401,0.60740566,0.2253021,-0.05711333,3.6047947,1.3328156,0.6329235,-0.6877968,-0.0058317445,-0.29853868,1.5329943,-1.057189,1
TCGA-E2-A15T-01,-3.051735,0.3551761,-0.65427697,-2.1324356,-1.4728297,-0.6669354,-1.0029156,-1.8187393,2.6519365,-1.2643718,-0.16575047,0.0845208,-0.04451458,0.21813928,1.0183339,-0.92462033,1.6916857,0.07049793,-1.7664471,-0.5241274,-0.9026788,-2.0598137,0.22683614,-1.167862,-0.03306279,0.69270045,1.9563044,1.4987198,-0.07107262,0.5840071,-1.3098645,-0.34647036,1
TCGA-E2-A1AZ-01,-0.34340703,2.3392866,-0.09668431,-0.21792585,2.2310648,0.9981845,-0.8169474,-1.4545054,-0.41044477,0.75422335,0.7672643,0.11270704,1.5591578,0.41580132,1.1038859,1.0835453,0.34475932,0.037440628,-0.5390488,-0.45079365,-1.0449432,-0.22037208,0.05797947,1.5056856,0.6412203,-1.3582375,-0.057671666,0.22867808,0.5858886,0.04346112,-1.0100584,0.34422895,0
TCGA-E2-A1B0-01,-0.7281779,1.100958,0.1974857,0.7299597,0.12453428,0.24540778,0.90135443,1.2705963,1.7283627,-0.49303263,0.99111027,-0.6661608,0.5693347,-0.058071136,-2.3431566,-0.44163626,0.99158585,-0.8504826,-0.96463066,-1.1602751,-1.3932852,-0.78136957,-0.63671625,-0.4636407,-1.0443482,0.08532506,-0.5892756,-0.8947617,-0.5821821,-1.3811979,0.03779795,-0.818462,1
TCGA-E2-A1B1-01,-0.4435417,1.0285206,1.2181894,-1.6862588,-1.3833932,0.292899,-1.1997112,0.70077187,-1.608809,-0.9126187,-0.20530076,0.82160616,1.9572246,0.786401,1.2188463,0.7222397,2.3712897,-0.02955116,0.06800379,0.43632835,1.8789873,-0.24435782,-0.26852202,-0.41827214,0.88357055,0.5639466,1.7104744,1.7036573,1.2695329,-0.595648,1.759681,-0.036108986,0
TCGA-E2-A1B4-01,1.0861434,-1.1361872,2.7569401,-1.282348,-0.2821366,0.21996771,0.06019475,0.87404704,0.2871723,-0.35863215,-0.8230984,-0.03093918,1.888082,-0.23303379,1.9846183,-1.2957118,0.7057079,-0.7366045,-0.90905917,-0.985724,-0.46345538,-1.6079476,-0.09329902,0.9451028,-1.4429488,-0.49169552,-1.2787623,0.20143089,-0.11431086,0.7808337,-0.09510866,1.3579695,1
TCGA-E2-A1B5-01,-0.33637458,-0.4092992,0.76543146,-1.1346813,0.12104659,-1.9989226,-1.8103449,-0.5196491,-0.47733295,2.5941892,-0.0025564693,0.31178394,-2.1999478,-0.4789264,-1.1998686,-1.6377772,0.2960283,2.0855997,1.3175858,2.4367485,1.6059304,-0.6942723,0.23488736,0.4645363,2.399529,-0.2633497,0.8720445,-0.16120964,-3.1045628,0.98999846,2.1704187,0.16888073,1
TCGA-E2-A1B6-01,1.1937572,-0.75187814,-0.05812107,0.25995862,0.17234848,1.2284092,-0.22958404,2.068126,-0.55157477,-0.01646337,-1.4084352,0.77108145,-0.41762972,-0.39532015,0.25588503,0.2918209,-1.1499752,0.6529466,-1.1057478,-0.8505933,-1.1736302,-0.4310713,-1.3643538,1.13971,-0.82913375,-0.11010262,-1.6232729,0.7378989,-1.2850133,-1.512891,1.3134519,0.12333028,1
TCGA-E2-A1BC-01,-0.11980504,-0.083225526,-1.5608832,-1.6881665,-0.314749,2.4796705,0.869905,0.8991961,-1.3476489,2.488807,-0.16212207,0.45588282,0.7417996,-1.6014272,-1.2361223,-0.25284794,0.2433036,0.570535,-0.17780308,1.752516,-0.030502796,-2.315779,0.5594671,-1.2980533,1.2878045,-1.9859046,-0.8799168,0.3347891,-0.6390517,1.2575563,0.35986298,0.12664793,1
TCGA-E2-A1BD-01,1.2322525,-1.2127258,-0.16033348,0.8620344,-0.90191275,-0.602927,-1.1271415,-0.5897388,1.3610865,1.086604,1.059587,0.65577006,1.1503445,1.5208176,-1.1123645,0.171748,0.4527972,-0.24272718,0.7432004,0.41190195,0.024877429,-0.06955008,1.3515028,-0.13718703,-0.6560209,-1.0805038,-0.6409545,-0.29890797,1.0451986,-0.21772873,1.5402902,-0.13990419,1
TCGA-E2-A1IE-01,-1.5838817,0.274198,-0.16467153,0.76805174,1.7821603,0.59434354,0.24835922,1.1948893,0.9278505,1.0819408,0.085962735,-0.32962534,0.37534097,-0.5450296,0.576471,-1.2368069,-0.4353632,0.07855332,-1.6575893,-0.26359928,0.19149888,-0.7433873,-1.3282117,0.44120732,-0.07630828,1.7602402,1.4763356,-0.77993464,-1.4303082,-0.12539193,-0.63470906,0.6281243,0
TCGA-E2-A1IF-01,0.30426466,0.4888802,1.568338,-0.5776508,0.40861273,-0.33274087,-0.904941,0.59667575,0.7624813,-0.93566936,0.1462798,-1.9567592,-0.400225,-0.843542,0.5179382,0.22224912,-0.88382536,0.032693505,-1.1171248,-0.54699004,-0.11642678,0.1047113,-1.4422193,-0.515057,0.4822635,0.53107035,-0.08256215,0.16201623,2.0048003,-0.43113887,0.52826554,0.99850404,1
TCGA-E2-A1IG-01,-0.6437309,-0.9945368,0.3801223,-0.6529794,0.0015274063,0.6296177,-0.97364885,-0.43031806,-0.50971586,-1.0935947,0.8750971,0.6742555,-0.17106079,-0.2605318,0.6610879,0.89787805,-0.5575709,-0.5787009,0.47682393,-1.7967008,-1.6029158,1.6733149,0.34432182,-1.1328269,0.08577496,-0.98569363,0.7570027,-0.76477003,1.3211058,-0.7623987,-0.8686999,0.37521568,0
TCGA-E2-A1IH-01,0.8314833,-0.8839639,1.215178,0.12514015,0.22457728,-1.6258628,-0.10241094,0.3559212,1.7807266,1.6191783,0.4462326,2.474293,1.17512,-0.67489564,-0.32207522,0.25837412,-1.4419019,-0.97668713,-0.42721227,-1.6767821,-1.0162996,-0.35005707,-0.5988904,-0.81413066,0.16304581,1.0498457,1.216843,-0.49171817,-0.923538,1.234529,0.01870618,0.23837276,1
TCGA-E2-A1II-01,-1.6379801,0.7201293,-0.37946936,1.5331303,0.6548818,2.1986187,1.1320666,1.1650767,-0.1694819,0.72041565,0.090921395,1.8011959,1.2243427,0.6832927,0.25849134,-1.4594887,0.43268028,2.380459,-0.25678757,-0.16196617,-1.1000717,-0.29455882,-1.192649,1.5532048,0.46499187,0.7264987,-0.41727105,-0.03913276,-1.3570938,-0.16703257,-1.8930119,0.1312621,1
TCGA-E2-A1IJ-01,-1.0151263,-0.38480312,-1.2614825,0.89313644,0.059352946,2.653346,0.86051756,-0.6542227,-0.39220846,0.21796063,1.0541234,0.37519094,-0.12550403,-0.1716508,0.19170558,-1.8275863,0.67626524,-0.3744754,0.98441815,0.65075034,2.3373175,0.45234987,0.13200569,0.18845719,-1.0495296,0.69811064,0.85545397,0.6344343,-0.75778896,-0.35029364,-0.43761465,-1.0191011,1
TCGA-E2-A1IK-01,0.0796662,0.12092498,-1.4549592,-0.38638955,0.0022296812,1.4286299,0.041293945,-0.9137179,-0.90013516,0.19495969,0.02417955,-1.1453466,0.62579715,1.6770923,1.2190356,0.03872308,0.39657766,0.2930454,-1.8094906,0.9626228,0.2965145,-0.014890961,-0.30563077,-0.93493134,0.2671287,1.2163349,0.28642547,0.32477984,0.906195,-0.65799177,0.4030883,-0.2239323,1
TCGA-E2-A1IL-01,0.92839116,-0.7719524,-0.6031607,-1.7502998,0.3604259,-1.0111482,-0.34792623,-0.35121506,-0.24556653,0.37438035,0.4090543,-0.23097908,0.7951359,0.17002243,-0.49898535,0.85165143,0.18299398,-1.1878699,-0.13223496,0.2895238,1.2346712,-1.1388892,0.76643014,-0.7217529,-0.05285053,0.5702836,-0.14490545,0.80991775,-1.043123,-0.5597433,-2.2317877,-0.32919276,1
TCGA-E2-A1IN-01,0.22507216,0.89549553,-1.6214476,1.7162218,-0.37666583,0.1939348,0.7606331,-1.5697191,-0.50428945,-0.08409958,0.057900883,0.16164872,-0.24202971,0.10645859,0.35217768,-1.7823327,-0.7059982,2.3441749,0.52375907,0.6015995,-1.2578588,-1.3985487,-0.6815605,-0.5393673,0.22957827,0.61311084,-0.37789333,-0.1420631,-0.87329876,0.34352118,-0.9736279,0.10263945,1
TCGA-E2-A1IO-01,0.69774306,0.52642024,0.8823164,0.09237917,1.4980487,-0.38260266,2.1341805,0.6190101,-0.5544695,-0.97179365,-1.0182765,-2.4051692,-0.8911248,-0.26860565,0.33061692,-0.84319127,-0.43154198,-1.8434398,-2.2841108,-1.3264703,0.05019101,-1.3475308,1.650628,0.54556876,-0.34138072,0.90707266,0.5280103,2.2149022,0.37404194,0.15203819,-0.6723433,0.15803322,0
TCGA-E2-A1IU-01,1.745883,-1.2015578,0.22886975,-1.0627283,-1.1905463,-0.34325495,-0.23602472,-0.7167873,-0.82104415,0.9234643,0.66168404,-0.5115619,-0.1792499,-1.4880224,-0.25139207,-1.2129037,-0.27363235,1.6587557,0.27258828,0.023649812,2.2017772,1.1268905,-0.12677518,1.2373519,-1.3020146,0.8832487,-0.21275157,-1.0278151,-0.35786995,-0.2887293,1.8755151,-1.9592623,1
TCGA-E2-A1L6-01,-1.3271594,-0.16812651,0.51604474,-1.7823119,-0.34490728,-0.59292245,-0.14363693,2.0512145,-0.42943504,1.4841738,-0.72363603,-1.0596503,-0.64139384,0.48245814,-0.1918718,0.9257451,-0.5431831,1.461311,0.36338314,-0.33103997,0.777311,-0.9268267,-1.5548413,-0.4423104,-0.34270114,-0.33843908,-0.0821318,0.6823093,0.4453464,-0.27776068,-0.58853036,-0.65105826,1
TCGA-E2-A1L7-01,-0.16193299,-1.2645545,1.6824245,0.6739158,-0.4950664,-0.1242309,-0.421573,-1.1203656,0.1201686,-2.020131,1.8667635,0.31045118,0.90195954,0.91382617,0.20640415,0.87097806,-1.2819337,0.72725654,0.050111216,-1.8405565,-0.80747,-0.96055585,-0.8004153,-1.5102558,0.79797584,-0.41453743,0.2714976,-0.22199297,2.0101259,-0.75483394,-1.4035661,-0.353499,0
TCGA-E2-A1L8-01,-1.9374783,-0.5887374,0.9440826,0.76608783,-0.8516418,0.036866218,0.70897555,-1.6421278,0.96002597,-0.6885389,-2.1529584,0.107360736,0.17568421,-1.2402345,-1.5473237,-2.829063,0.8435448,0.7845521,-0.96747446,0.2658289,0.65401256,-0.2337695,1.2319175,0.84066886,0.53572476,0.24650668,-0.3085169,-0.9630693,-3.4703171,0.6195039,-2.1128473,1.9096465,0
TCGA-E2-A1L9-01,-1.7398884,-0.8561287,0.8332989,-0.32215708,1.7624838,-1.5079391,2.1881328,1.384738,1.3795272,-0.7780679,0.16408834,-2.4772694,1.0572556,-0.8966305,-1.2459042,-1.3636085,-0.9088291,0.35365364,0.22270338,-1.8089074,0.54164195,-0.8988967,-0.49176657,-0.47695756,1.8737099,-0.819735,-0.14668897,1.0926954,-1.2263386,0.028996069,0.4947807,0.47517008,1
TCGA-E2-A1LA-01,0.80094177,-0.49340063,-0.70877314,0.4278612,0.9993111,0.4521437,0.5747643,0.043555666,0.75387186,0.4368509,1.1752185,-0.018799476,0.07750853,0.35937503,1.1107755,0.6527808,-0.374889,-0.33884057,0.043726135,-0.81964177,-1.1170167,0.9100225,0.69266516,-1.50795,0.32695818,0.06528262,1.2042493,0.0015648976,1.4605559,-1.4021932,-1.6533222,0.105933085,1
TCGA-E2-A1LB-01,-0.46509916,0.9362242,0.3773402,0.7015778,-1.0572847,-1.4103184,-0.76358587,-0.16951038,0.63327944,-1.4401965,1.5276419,0.038877167,0.15016295,0.06833551,1.1290386,1.0253602,0.23939691,0.66304857,1.1681856,-0.96455795,-1.5070541,1.2634317,0.6196219,0.76581925,1.9035904,0.5284695,0.3445743,-1.1824046,-0.09479657,-0.34194505,0.886499,0.75162834,0
TCGA-E2-A1LE-01,0.50587785,-1.3981658,1.2614583,0.12906677,-0.2462285,1.1301156,0.1221454,-0.8707664,0.37223217,1.3690534,-0.22717912,1.0816176,-1.0843524,-2.02681,-1.2686987,0.86262774,-1.1687795,-0.71817654,1.1498289,-0.5080281,-0.96816695,0.27286,-1.4027264,0.3129108,0.15475777,0.11545996,-0.11002162,-0.039760828,-0.4349348,0.3883835,-1.2938356,-1.8188056,1
TCGA-E2-A1LG-01,1.0897917,2.5347788,0.08826806,-1.512031,0.556821,1.2490005,-1.1740787,0.5705388,0.95767057,-1.4684801,0.99979246,1.5123258,-1.5788668,-1.1366653,0.3085616,0.38241333,1.4886727,-1.7762678,1.6591306,0.47527948,-0.4168342,0.7489255,-0.42874593,0.9615149,0.04465653,0.86127126,-0.43511793,-0.24067491,0.8203597,0.59381396,0.47840446,1.071955,1
TCGA-E2-A1LH-01,1.6008925,-1.527253,-1.1681608,-0.38363633,0.06856769,1.0977434,1.5773438,0.45837945,-0.5019621,-0.2637444,-1.166661,-0.4582072,-0.83891547,0.6868837,-0.43680936,0.16394648,-0.42795765,0.96982485,0.11208265,-0.6252438,-0.36704698,0.76510966,1.0432285,0.77450186,0.22176188,0.5297827,-1.4816022,1.4898695,-1.4437159,0.123821825,1.280381,0.21416984,0
TCGA-E2-A1LI-01,0.26724002,0.15574165,0.075490505,-0.5938947,0.18290254,-0.15337576,0.44195756,-1.0130376,0.6892097,0.24629308,0.7384651,-0.09783235,0.61562705,1.096221,-0.8227264,-2.4356346,-0.14356264,1.7633212,-1.2514299,0.7293218,-0.5867973,-1.1455687,1.1809512,-0.31051877,0.25524664,-1.1223189,-0.43220636,0.43082464,0.5743711,0.04052616,0.0224345,1.9673183,0
TCGA-E2-A1LK-01,0.50966454,-0.94846296,-0.33936104,-0.5782006,-0.9090678,0.930312,0.15948562,0.7527993,0.20724063,-0.9365332,-1.9731181,0.44327423,0.5938994,0.69616234,0.43961114,1.2277229,0.32077172,-0.42589426,0.72534394,-0.11170035,0.99139994,-1.3158174,-0.42428514,0.13156325,0.3343244,-1.1107478,1.4940416,-1.3904011,-1.3343823,-1.1078967,2.0839145,-1.9326442,1
TCGA-E2-A1LL-01,1.2409482,0.61556345,-1.3674828,0.1522463,-0.927938,0.7322641,-0.87432,-0.79907817,-0.9104976,2.3026304,-0.85074484,-0.88474965,1.0020622,-1.71201,1.2028022,-0.716253,-0.3774288,2.0226622,0.24640755,1.1359682,0.013894916,0.5956787,1.8131092,-0.3308789,-0.6594134,1.7482367,-1.2891304,-0.00186041,0.9893018,-0.12887347,-0.8881184,0.48082513,1
TCGA-E2-A2P5-01,0.3285069,-0.71565235,2.6337943,-0.58946586,-0.3429537,1.3126389,0.7313951,-0.12514396,-0.77624744,0.7103056,0.7781005,-0.5361079,0.1640888,0.41419935,1.1990582,0.057861656,0.48943645,-0.16181596,-0.53777784,0.11369898,-1.1702229,-0.32586434,0.49849007,0.022448458,-0.37044552,-0.69422823,-1.346654,1.3709512,-0.0197219,-0.37312967,0.34536338,-0.5698586,1
TCGA-E2-A2P6-01,0.5834445,-0.50982594,2.1531017,0.22341172,0.2531625,-1.8469626,1.2671331,-0.0050087273,2.101536,-0.59295994,1.570877,0.7983179,-1.6462032,0.08201623,-2.6975248,-0.88673395,1.0047184,-0.4792618,-0.6298103,0.04245321,0.1039311,-1.0609814,2.9420872,0.005212836,0.87223136,0.6252187,0.0641765,-0.9993609,0.05358587,0.45663905,-0.01905531,-0.8957168,1
TCGA-E2-A3DX-01,0.4942285,0.7697132,-0.99740034,-0.81430566,1.298402,1.4604776,-1.5073512,-1.2270267,-0.73850685,0.7926386,0.9769459,-0.44620574,-0.30017903,1.1566211,-0.9215115,1.8849319,-0.6188278,-1.809319,1.5313237,-1.4269279,0.16811325,0.9657028,0.37297434,-2.3256807,1.6414078,0.37001014,-1.6866269,-0.16528864,0.6072518,0.19877562,-1.1064434,0.3346264,1
TCGA-E2-A56Z-01,0.540879,-0.22508988,1.8409142,0.5701587,-1.16535,0.39582086,0.20532784,1.5298791,0.61218524,-0.9165289,-0.972517,-1.275274,0.07375565,1.1191425,-0.4572251,1.2866191,-0.5839838,0.66601384,0.70621914,-0.93035954,-0.073475674,0.43899274,0.58397347,-0.8162839,0.350575,1.3532757,1.916029,-1.394077,1.168932,0.5399861,-0.2658399,-0.37360123,1
TCGA-E2-A570-01,1.0260237,1.7981832,0.7414775,0.32811448,1.1830341,1.500049,0.044928916,-0.74552536,-0.35341173,0.8610589,-0.38231513,-0.18189906,-0.48088357,1.504148,-0.8252482,1.1501442,-0.4428176,-1.7928972,-1.0419985,1.0964681,-0.6530779,-1.5512986,-1.3804902,0.7145458,-0.39530587,0.07006,-1.1448481,-0.25827324,-0.007251025,-0.81235605,-0.7028102,1.5403283,1
