submitter_id.samples,dna_vae_1,dna_vae_2,dna_vae_3,dna_vae_4,dna_vae_5,dna_vae_6,dna_vae_7,dna_vae_8,dna_vae_9,dna_vae_10,dna_vae_11,dna_vae_12,dna_vae_13,dna_vae_14,dna_vae_15,dna_vae_16,dna_vae_17,dna_vae_18,dna_vae_19,dna_vae_20,dna_vae_21,dna_vae_22,dna_vae_23,dna_vae_24,dna_vae_25,dna_vae_26,dna_vae_27,dna_vae_28,dna_vae_29,dna_vae_30,dna_vae_31,dna_vae_32,label_dna
TCGA-AN-A0XW-01,-1.7765268,-0.4605179,0.4497593,0.39328772,0.8290329,1.0040501,-0.91457635,-0.7014034,0.42273796,-0.034999263,0.047576685,-0.97636414,0.17862546,0.97656614,0.6576573,0.5704359,0.4684751,-1.394699,-0.8758792,0.5062201,0.54302716,1.3204225,0.46883422,-1.6482726,1.8320057,-0.06452061,-0.55742234,0.8482104,-0.719844,-0.8396959,0.80658907,-0.4829842,1
TCGA-AO-A03L-01,-0.8839683,-0.99448466,0.14453276,0.6766978,0.46340582,-1.3367723,-0.83887583,0.23293792,-0.63029075,-1.2273104,-0.2341645,-0.15764572,1.2757107,0.12486185,2.2520607,0.5036724,-0.85338426,-0.97925466,1.8808751,0.6238375,-1.6809158,-1.5225555,0.19635975,1.4349047,1.0151854,1.452431,1.5696431,-0.7563474,2.7310872,0.6485771,-0.5056716,-0.044276163,0
TCGA-AO-A03M-01,-0.3841101,0.4096568,-0.119034335,-0.7287872,-1.9874351,-0.2761076,0.6327056,-1.1708672,0.5444218,1.7291642,-0.46589148,-0.40267316,0.09497474,1.8519194,0.37516633,-0.19229549,0.5769629,-0.4482624,0.7305967,-0.37818176,0.010092172,0.46555626,1.4181479,-1.6980844,-0.6108949,1.0791147,-1.0409889,-0.22010547,-0.898242,-0.15464915,1.9227898,-0.7336186,0
TCGA-AO-A03N-01,-3.3053064,0.9298095,0.62567544,-1.332962,-0.88315743,1.2641473,-1.8263166,0.31493837,-0.45150706,-0.86062527,0.5755214,1.1086522,0.26132765,0.541587,1.3226571,1.9694288,0.22755313,0.5338538,-1.0042536,-1.8682401,-2.1706955,1.72832,-0.7959352,-1.073127,-1.0276371,-0.78958017,-0.74390894,0.22087137,2.0920348,-1.2371348,1.3233747,-0.5082753,0
TCGA-AO-A03O-01,-0.011567518,0.7082534,-0.27736145,0.58471924,-0.27199334,0.104989424,-0.6339222,0.20293783,0.13001029,0.5333749,0.24899486,-0.26746368,0.20304075,0.89684427,0.8061411,0.97097087,-1.4286419,0.41668501,-0.24043952,-0.6710783,-1.1372771,0.29079995,0.4299944,-0.62976986,-1.5405297,0.07546392,0.79743534,-0.8840014,0.533948,-0.46732283,0.16579178,-0.6084312,0
TCGA-AO-A03P-01,-0.49837092,1.1021869,-1.7619294,-0.6737177,0.6752889,-0.37029615,0.4924783,0.6218488,-1.1405929,-0.21465895,0.5984471,0.7600869,0.12860815,-1.0647447,0.027046535,0.43117306,-1.2446606,-0.9147455,-0.92966324,-0.33750227,1.9679786,-0.03620752,1.5428448,0.7437554,-0.22156987,-0.097933576,0.45124477,0.8840603,1.2329806,1.5714109,1.9841064,1.0390787,0
TCGA-AO-A03R-01,0.009732713,0.122009546,0.9243239,-2.4171643,1.3986582,0.43190968,0.8945027,0.5074088,2.1625798,-0.75067216,-0.19319722,-1.0759462,-0.64731175,2.7185466,0.6393188,-0.14730807,1.836052,-0.41993243,-0.25046423,-1.423107,-0.8353557,-0.26054722,-0.010435458,1.4990166,-0.22799985,-0.34748614,-1.3154113,-0.6989134,2.7526817,0.3545311,1.6874739,-1.2735564,0
TCGA-AO-A03T-01,-0.04897663,-0.5218093,-0.42758685,1.0767987,0.9356293,1.1203308,-1.3514147,-0.27870873,0.5789996,0.224257,-1.0785699,1.083069,-0.5688326,-0.4960285,0.39597648,0.85831547,2.218177,1.5720192,-0.81049067,-0.22997592,1.267453,-0.64330107,0.84887964,0.07330256,-0.5849437,0.12194936,0.7944722,-1.1499959,-1.7942415,-0.38354212,0.07649925,-1.6979237,0
TCGA-AO-A03U-01,-0.1420916,-0.31872967,2.5268657,1.7569875,2.2988286,-1.0168911,0.13788706,0.43137237,0.07019008,-0.30545616,1.4194002,0.511198,0.2523939,-1.294915,1.3147407,-0.92544633,1.8455293,1.7556018,-0.58252,1.4164786,-0.5546376,-0.4256168,0.052845996,2.336024,0.4729719,0.60983914,0.127583,0.48554587,-1.4268169,-1.0434092,-0.3952315,0.70305115,1
TCGA-AO-A03V-01,-0.25596306,0.31090376,-0.8299219,-2.968559,0.267619,0.06511556,0.85877746,0.3942877,0.5555584,-0.49827036,-0.86501175,1.4343641,1.1188365,-0.053124778,-1.2942903,-0.65249884,0.55428404,0.7115093,1.3874569,1.4148927,0.405944,2.2724292,-0.3312758,0.430929,-0.4585791,0.39425924,-0.6392271,-1.1909742,0.30300584,-0.4670238,1.2842443,-1.656143,1
TCGA-AO-A0J2-01,2.199628,-2.0625262,-0.86463463,-1.5283614,-1.0637025,-0.3701033,0.28281403,-0.5758403,-1.7053668,1.477189,-2.0052063,-0.31079236,-0.060500946,-0.87197375,1.4525597,0.13539807,-0.14320081,-2.7784998,0.9586483,-0.4184377,-0.80188596,0.11241654,0.7588396,-0.23392875,-1.1170253,1.9995561,-0.70710295,-0.7915743,-0.63224,-0.5724414,0.26316893,1.8859652,1
TCGA-AO-A0J3-01,0.98194,0.15369925,1.2951603,-0.39531672,-0.71761966,-0.89539266,1.140184,-0.47329086,1.4283507,-0.32899496,-0.5035041,0.06986229,0.78165007,0.55808747,-0.4081175,0.27591437,0.08160677,-0.8691269,0.9824472,-1.2986517,1.0498441,-1.8496029,0.1987268,0.34869692,-0.84284186,-1.0020022,0.2573067,-0.35536808,-1.4030483,1.5792899,0.6125336,-1.098481,1
TCGA-AO-A0J4-01,-1.4845243,1.023701,-1.0373751,0.23366454,-0.8922072,-0.6413874,-1.3904426,-0.29394606,-0.6898827,-0.017739033,-0.69744027,-0.7843331,0.21939395,0.19177106,1.321957,0.5001172,0.17317879,1.334363,-0.80541307,-0.47920865,0.3360664,0.35666186,-0.29044393,0.68874943,-1.6893017,-2.1055317,0.24443927,-0.07816279,0.1333243,1.1932214,-0.9117346,-0.27239388,1
TCGA-AO-A0J5-01,-0.50308704,1.1603644,-2.317797,1.3372147,0.30733195,0.28088525,0.16895023,0.4696755,0.2007925,-0.5634256,0.7192271,0.044485606,-2.16744,0.4285576,-0.8618477,0.96072423,0.15831678,-0.3792158,-1.2932096,-1.4136174,0.2402767,-1.0379672,0.6562738,1.1225623,-0.2856464,-0.04868494,-1.1617488,-0.44262865,-0.25454006,0.8298369,0.23010588,1.5371094,1
TCGA-AO-A0J6-01,1.617744,-0.18572782,2.3218484,-2.9583285,0.43489644,0.38108155,0.64482707,0.21451044,1.507232,0.21779858,0.8395009,-0.8519261,0.03421615,-0.34618092,0.6544683,1.0827786,0.3646236,-2.003917,-0.8491521,0.82392126,-1.1062546,1.1452272,0.48710376,-0.54403555,0.022576522,-2.367645,1.6532162,-1.0897012,0.3248039,-0.21530692,-0.3454346,0.25529656,1
TCGA-AO-A0J7-01,-0.22916712,-0.39466533,1.0070833,1.4278034,-0.18363035,0.055959903,0.56742597,-0.97840875,0.17287116,0.9493438,0.8238155,1.0837053,-0.33496153,0.4948614,0.10118191,-0.65794414,-2.2142873,-0.06007344,1.1812868,0.17265534,-1.1119083,0.7173823,-0.92464465,1.450946,-0.18518044,1.63171,0.5128886,-0.6367745,0.25282773,0.15202925,0.5466158,0.2111784,1
TCGA-AO-A0J8-01,-0.14065732,-1.4865053,1.2096262,0.8324741,0.23775384,-1.6966022,-1.1271294,0.05079734,0.8534339,-0.44367212,-0.8370174,1.1972843,-0.8586077,0.08401016,-0.5647391,-0.47180134,-0.26929596,-2.0804083,2.0978618,-1.2065024,-0.75024986,-0.97314423,0.42779058,-0.9183918,-0.5848092,0.11679416,0.95826095,1.7693062,1.2309196,1.5365264,-2.2997084,-1.4338852,1
TCGA-AO-A0J9-01,-0.26760793,-0.105967775,0.5516577,1.0029262,0.8387208,1.9348139,1.3089374,1.6900628,-1.1589718,-1.00111,-0.3568119,0.36654213,-0.8508002,-0.6666518,2.7916565,0.64666355,1.4020376,1.241551,0.45769766,1.308774,0.27684537,-1.1468619,0.7727494,-0.92061985,-0.028621249,-0.20684393,0.62318295,1.2083706,1.739,1.5090575,-0.17916332,0.7798161,1
TCGA-AO-A0JA-01,0.6418993,1.3095858,1.0991654,0.46814582,-1.1040512,0.99055797,1.3345379,-0.37736234,-0.40292394,-0.7878671,-0.25046375,0.6883048,-1.3775575,0.24443842,0.52167875,-0.1217809,-2.2528334,-0.131317,0.5454766,0.8993764,0.2856302,0.77131367,-1.0029038,0.006819459,-1.2426015,0.9184824,0.6342771,0.17561519,-0.08673829,0.12846415,-1.206607,-0.75126106,1
TCGA-AO-A0JB-01,-0.6950606,-0.1648933,-1.5919677,0.51889235,-0.84176713,0.16079542,2.490754,0.0499461,1.5733064,-0.41733485,-0.21428363,-0.5710837,-0.23473197,-1.2561371,0.21598338,-0.92517877,0.18192504,1.6615069,-0.12189132,-1.4021821,0.21208061,-0.5609685,-0.9168455,0.58708906,2.0664732,1.8531944,0.5898827,0.55551314,-0.5129395,0.06563924,-0.12931155,-0.7768298,1
TCGA-AO-A0JC-01,-1.1207185,0.41397572,-1.2993808,0.4956762,0.5422145,-0.38382328,-0.9948248,0.4435396,0.97277564,-0.94832546,0.5425671,1.0734389,-0.21939294,0.421274,-1.2266948,1.5025955,0.28813004,0.13810647,0.32254007,-0.19275025,0.5053968,1.7931904,1.1155983,0.024940778,2.1081016,-0.3837634,0.8532908,0.854155,0.7192821,-0.66705114,-1.5381148,-0.05418635,1
TCGA-AO-A0JD-01,0.51036125,-1.128548,0.9579726,-0.56801176,0.025314158,-0.19125575,0.978749,0.7172074,-0.41884196,1.4672813,-0.7812163,-0.67311484,-0.8919416,0.5260238,1.0239587,-1.3364235,-0.50753796,0.046623725,0.21613455,0.64040625,-0.26179218,-0.17038973,-0.66681314,-0.3138377,3.0538638,-0.82440734,-1.0338717,-1.3159448,0.85978717,-0.5038385,-0.26630455,-0.14423415,0
TCGA-AO-A0JE-01,1.6624197,0.6057105,-0.5191391,-0.3356757,0.46860313,0.64587146,0.07817645,0.33229637,0.21318895,-0.5096049,0.19382766,-0.094359666,0.61115813,1.0233546,0.9119308,-0.90638524,-1.2721087,0.88148034,1.0300092,-0.87190306,-0.68609273,0.06010978,-1.1246048,-0.7169593,0.38980207,1.0831186,-0.080853604,0.33004308,0.9761588,-0.02784465,1.7269751,1.0441425,0
TCGA-AO-A0JF-01,-0.28578708,1.2620721,0.67722136,0.7757315,-0.7340223,0.708869,0.6781189,-0.5970371,0.0025570553,-0.039202467,-1.9651061,0.46284723,0.13097318,-0.7056706,-0.30159158,0.21703364,-0.6915441,-1.5147215,0.62023896,0.75232613,-1.5434778,0.60599285,0.4247177,-0.6980048,-0.33062708,1.2036331,-0.9881107,-0.8058876,0.43597043,0.057668835,-0.20658459,-1.1792297,0
TCGA-AO-A0JG-01,0.3551557,0.53408927,1.3526235,0.3396701,-0.43318003,-0.0029701362,-0.17520851,0.09584883,-1.2366549,-1.2680668,2.1593924,-0.23492305,-3.0912147,1.0830152,-0.023946598,-0.28686282,0.00890524,-0.25938118,-0.6310603,-0.65285385,-0.044574462,-0.6666069,0.14810607,1.1900588,-0.98278695,-0.84026957,0.50566405,0.816905,-0.4614297,0.23464862,-1.5979706,-0.15608875,1
TCGA-AO-A0JI-01,-0.49810275,1.9352256,-0.9623815,2.402536,0.131565,0.43189707,-0.81484747,0.018032713,-1.3373439,0.5441852,-0.41336867,0.620671,-0.9383767,0.16602369,-0.5670717,0.07922357,-1.0150613,-0.19045489,1.4286221,-0.29897812,-0.04724619,1.2073736,-1.1683112,0.4615665,-0.6321366,0.18610013,0.38002208,-1.9857242,-1.0636944,0.2583179,-1.6545359,0.64660114,1
TCGA-AO-A0JJ-01,-0.27475294,0.29783633,-1.1075915,1.7128055,0.021127233,1.5639285,-0.31814954,-0.24809626,1.9476866,1.6884496,-0.61369014,-0.24377526,0.15087181,0.013869255,0.5904257,-0.6834899,-0.6220862,0.3223442,-1.5376514,-1.2759327,1.6365705,0.4924414,0.06447714,-2.4652405,-0.91010326,0.9500217,0.54272205,-1.0862043,0.61532694,0.3752455,0.42802617,0.6216742,0
TCGA-AO-A0JL-01,-0.25097764,-0.9337002,-1.8258113,1.8536355,-0.36846915,-0.05821769,-1.4187531,-1.0196675,1.164216,1.9158052,-1.1351439,0.3742704,0.18378669,1.2258548,0.20999509,-1.6876873,-0.3680249,-0.016263036,-1.0820137,1.0590278,-0.12121977,-0.6729885,-0.64389277,-0.7209,-0.7821113,-0.42850497,0.014091138,-0.79798245,0.2900933,-0.4365789,-0.31951383,0.16434388,1
TCGA-AO-A0JM-01,0.85044223,0.045775022,-0.7129263,1.6428018,1.2912558,0.049291007,-0.085450836,-0.86548907,-0.60866773,0.1272348,-1.2073387,0.14313804,1.1948677,0.20482557,0.29672775,-0.7000228,1.8704364,-0.63869625,0.9311756,-1.8467733,0.109673016,-1.2365134,0.29013225,0.77419585,-0.03574622,-0.23256105,-0.9801532,-1.2022209,0.5981528,1.0424329,0.30920663,-0.34005782,0
TCGA-AO-A124-01,-1.9670199,0.94505626,-1.3742865,1.8368405,-0.65941834,1.502189,-0.038339775,-0.85941577,-0.67314434,-1.6435263,1.2373104,1.4083978,-1.3438061,-0.5208954,0.24563362,-0.08013856,0.7145769,1.1907204,0.12158889,0.24395567,-1.0829642,-3.013179,2.6566856,-0.24118295,-0.20693915,-0.5277595,0.12082947,-0.25293136,-0.9728684,0.2718691,1.0222446,-0.086389,0
TCGA-AO-A125-01,0.08844714,0.108477086,0.36076593,-0.85674953,-1.8066442,0.18432891,0.093118355,-0.53926355,-0.47703326,0.37687415,1.6396407,0.6313495,-0.4006059,-0.24198699,0.6221531,-0.818216,-0.0030749878,0.2715191,-0.6598405,-0.8906325,0.23491745,-1.1719567,0.26549274,-0.48414484,0.6009214,0.87074494,-0.98480994,-1.410628,-0.23632324,-0.64879435,1.2245668,-1.768133,0
TCGA-AO-A126-01,0.6749615,-0.93489844,0.62302387,-0.55430716,-0.9757588,-1.0521375,-0.64112586,-0.31106308,1.2110008,0.12512474,-1.8889852,-0.67597425,-0.916029,-0.15610093,0.46488604,0.672525,-0.71901053,-1.3322886,0.17036727,0.70171857,0.63556314,-3.106542,0.15056309,-1.0679091,0.67483175,-0.17775697,-2.1025426,0.27954274,-0.9503933,0.34030423,0.78481096,-0.15818188,0
TCGA-AO-A128-01,-0.55373234,-0.16393664,1.799827,-0.09262127,1.1069188,1.0149151,-1.3046194,1.5218835,0.6375632,-0.056840785,2.66551,1.6041507,0.25631505,0.041443568,0.81189305,-0.9370183,2.1236076,-0.43306854,0.17382553,-0.3616771,0.13073711,-0.683074,1.0547936,1.7856725,0.47473848,-1.3415382,0.61682343,0.65415645,-2.1900938,-1.138428,0.8968651,0.09332563,0
TCGA-AO-A129-01,-0.5653879,1.463243,0.699766,2.2935848,-0.91849184,1.3908658,0.29812098,0.6438462,-0.023372501,2.2804608,-0.32253549,-0.7239229,-1.4292017,0.81149626,-0.047669142,-1.0645028,0.16409752,-0.018000616,-0.4787279,-0.8848355,0.027800601,0.78047097,-0.74933326,-0.31974432,-0.6182896,-0.5523422,0.62285733,-0.80462813,0.21233447,-0.72076344,-0.31763127,-0.1315374,0
TCGA-AO-A12A-01,-0.9090717,-0.6664562,0.6518256,-2.1042633,1.5153362,-0.054250777,-1.6905464,-0.03123346,0.15011394,-1.3977554,-0.7477358,-0.7929003,1.7829452,1.0008587,0.7695553,-0.054090317,-0.11925942,-1.3812183,-0.40676656,-1.1241107,0.6541477,0.8880527,0.5446197,0.6447613,-0.40283284,-0.5643326,-0.43554074,0.20626163,-0.551278,1.0824237,0.63719517,-0.46330097,0
TCGA-AO-A12B-01,-0.43562004,-0.533442,1.5102413,0.497568,-0.22235084,-0.44122285,0.4958729,0.15186788,0.49040836,-0.8361451,-0.40491512,-1.2660359,-1.1546519,0.92952454,-0.46206442,1.1908631,0.049666107,-0.92804354,-1.1924057,-0.99037087,2.103558,-0.6214278,-0.6161054,-0.70080626,0.08713091,0.6602666,-1.1875787,-0.50644404,-1.8415948,-0.45530042,-0.78508735,0.27902266,0
TCGA-AO-A12C-01,-1.783396,-0.26316908,2.5049098,0.07787724,1.8234379,-0.1052664,-2.1784708,0.682965,-0.12559068,-1.2283523,1.0149868,-1.2813505,-1.1800276,0.92713445,0.2888711,-0.99485976,0.2532205,-0.5467103,-0.12741041,-0.4872562,-0.307696,-0.15057528,0.90238935,-2.1024468,-0.06967145,-0.08683658,0.055399027,0.16213077,-0.6083912,0.46901897,-0.24175005,-1.2003361,0
TCGA-AO-A12D-01,-0.75267017,0.75220793,0.63433784,0.25692424,-0.5060747,-0.6444888,1.4701247,-1.8407985,-0.35639146,-0.36848745,1.9672908,-0.22769341,-0.6321903,0.22900444,-0.03849355,0.14783609,-1.964358,-1.9128653,0.36153123,0.524963,-0.25222525,0.23018096,0.21946445,1.0426534,-2.4037783,0.2330713,0.028257806,-1.9613421,1.1461555,-0.44345766,-0.014955425,1.3786118,0
TCGA-AO-A12E-01,-0.62273335,0.464754,-0.13520952,0.95552266,0.70609975,0.07940335,-2.0590289,0.13824792,0.08357396,0.70486,1.0071875,2.1262603,-1.6147469,0.9730875,-0.72176385,2.0375087,0.7696728,0.34538957,-0.013403062,0.95427525,-0.26276496,0.48509023,-1.0042087,1.0144204,0.16257471,-0.9788746,0.7561696,-0.9496793,-1.4725254,-0.091361314,0.48876593,0.6486948,0
TCGA-AO-A12F-01,0.6760995,0.7609006,0.054256566,-0.8261656,-0.03440495,-1.9178833,0.34463733,0.6271592,-1.2782537,0.3567154,0.45423394,-0.5491066,2.2103813,-1.5593061,-0.21099043,-0.2877284,0.81368095,-0.63573295,-0.12725241,1.0120709,-0.06287802,-2.3588164,-0.751002,-0.27817115,0.63147855,0.0036756042,-0.15986493,1.0234029,-1.4466294,1.2505934,-1.1587955,0.39898834,0
TCGA-AO-A12G-01,0.6253878,1.1118772,-0.39628503,0.52905816,0.6277111,0.14375512,-0.6922197,-1.590522,0.88614064,0.056568008,-1.8740057,0.78502554,-0.24060582,-0.24987012,-0.52513444,1.2051435,0.58257943,-0.45075393,0.29442513,-2.0607433,0.78426254,-0.8206287,-2.731992,-0.43892163,0.5529791,0.02692332,0.26486713,-0.9017965,-0.9804825,0.18634306,0.97126365,-0.6830379,1
TCGA-AO-A12H-01,1.6568326,-1.5251215,1.9700669,-3.0270667,2.053349,-0.46018097,0.15352759,0.54306567,0.84867877,-0.9022929,0.23956864,0.31315702,0.019847415,0.34159595,-0.5178684,-1.3202235,-1.1080034,0.3199702,1.1495568,0.7433517,-0.5286018,0.23977055,0.23798159,-1.8178993,2.1800437,0.5058982,-1.9111619,-0.35040238,-0.39635068,1.672344,0.2893647,0.73564875,1
TCGA-AO-A1KO-01,2.0271654,-0.99173725,-0.7093283,-0.6979869,0.065538086,-1.2325836,1.3550073,-0.03733284,-0.26841146,-0.08541174,-0.39358133,-1.2916533,-0.23398952,1.104016,-0.82116324,0.37708625,-2.5542562,-0.030191414,-0.86659706,-0.40883523,0.8850162,0.5748209,1.8195715,-0.22187996,-1.3811158,-1.2899576,-0.6794886,-0.6777607,0.7654818,0.32843345,1.1324856,0.38262674,1
TCGA-AO-A1KP-01,0.027880281,1.7302477,0.17796259,0.533277,0.50288075,0.2103996,0.9731651,-1.584387,0.4910034,0.6452874,-0.78657955,-0.47251534,-0.70512563,0.09650843,0.32478657,-0.20870402,0.28554484,0.52337503,-0.36263213,-1.6969523,1.1197971,0.88614464,0.38592076,-0.8214652,-0.002229783,0.43880647,-1.1747246,-0.99998283,1.2938865,1.3415303,1.5658052,-0.09905409,0
TCGA-AO-A1KQ-01,0.059511807,0.32499477,0.5496802,0.08466001,0.76017004,0.18148991,0.7972703,-0.04807527,-0.38160726,1.6571679,0.58030766,-0.5987613,-0.29885828,-0.30507612,-0.9197113,0.018368382,0.18291418,-1.2520089,1.6340787,0.39393488,-0.71640766,-0.67005074,0.13917884,0.78924626,0.59124476,1.0540103,1.226225,0.57053506,0.64863455,0.5943102,-1.5150915,1.1588262,0
TCGA-AO-A1KR-01,0.8620526,0.32867178,-0.38608667,0.10020936,0.8985592,-0.22085644,1.6942317,-0.20908941,0.40812075,-0.47761756,1.5368487,-1.2998857,0.2814303,-0.14276472,1.1122701,-1.2758435,-1.6730335,2.2172978,0.8252849,0.58791107,1.7759837,-0.13932975,-0.5918693,-1.0498841,0.9010606,0.03402272,0.17766741,0.51262945,-1.5533876,-0.94103324,0.8934164,0.66216576,0
TCGA-AO-A1KS-01,0.3474317,-1.4914742,1.7201207,0.08401606,-0.29172608,0.24546641,0.44185528,-1.1147366,0.24549672,-0.5769045,0.42456582,0.5296019,0.11484191,-1.0359803,-0.16808133,-1.0692024,-1.1480219,0.86828756,-0.2602862,-2.0145698,0.7345904,0.17624481,0.6369748,-0.27150825,0.12565535,-1.7658931,-1.6604055,0.5397156,-0.5435582,1.5526106,-0.551066,0.71276855,1
TCGA-AO-A1KT-01,0.15130721,-0.52985895,-1.6531136,0.32619914,1.0806046,0.46587372,0.21513063,-0.16312271,-1.8353597,2.170409,-1.3006378,-0.0032280446,0.4406221,-0.4110961,-0.6478125,1.4160125,-0.08907297,-0.43871424,1.3561612,-1.92784,-0.087006085,-0.08558965,0.013410627,-0.96611863,1.1218398,0.44222692,0.010078944,-0.17224506,0.3365984,-1.3521932,0.3252433,0.07589609,1
TCGA-AQ-A04H-01,0.052494682,1.6548042,1.8332728,0.19229127,-0.4317991,0.721714,0.92779285,2.1777236,0.122703336,1.348261,2.3349652,-0.90663886,-0.8729249,0.24352284,0.953506,-0.879879,-0.019330865,-0.37276256,-0.8682482,1.8381302,-1.0563011,-0.044092663,-0.26838124,-1.4253268,-1.8513633,0.56513506,0.5985174,-1.0371016,-1.508275,0.10284892,1.5165379,0.31344607,1
TCGA-AQ-A04J-01,1.3206235,-0.43985027,-1.0176821,-0.99974465,-0.4212223,0.89457595,1.7629614,0.7829275,0.21691458,-1.6920973,-0.82077324,-1.2076173,-0.50782347,-0.030901818,0.27786365,1.0052698,0.854865,-0.03756632,-0.51145345,-1.827445,-0.41008967,0.894396,1.1574653,-0.12795092,-1.1695336,-1.0661429,-1.9000345,-0.591853,-0.18057284,1.1004432,-0.27517802,0.027549842,1
TCGA-AQ-A04L-01,1.696164,2.6955624,-1.0055519,-0.4759666,-0.78945184,0.24186076,0.25362372,0.64988035,0.20279074,-0.01691803,-2.2803092,-0.41933775,0.36492234,-0.7694821,3.2291427,0.40343356,0.95525056,0.40436476,2.2887578,1.9271204,0.9284383,-0.15567696,-0.2783068,0.7010416,2.3440835,0.82362366,0.45983168,0.030941203,-0.059839353,0.8148969,-0.085168496,-0.30238792,0
TCGA-AQ-A0Y5-01,1.0239309,-1.6147892,0.2558461,-0.08111458,-0.19300178,-0.31743985,-0.48336592,0.40385568,1.2250655,-0.12274186,-0.4731436,0.2677108,-0.14491808,1.744065,-0.09021178,-1.0928879,-1.223115,0.48462787,1.5397422,-0.27137265,1.2598255,0.39283124,1.0923927,-0.71138173,1.7373905,-0.023511311,-0.8829476,0.7568727,1.8993491,-1.6789778,0.57152545,0.53784513,1
TCGA-AQ-A1H2-01,0.5445926,-0.2422625,-0.091270804,-1.0476199,-0.46918902,-0.4745256,0.78029776,0.17708538,-0.73425275,2.4372478,-1.1843876,-0.9743357,-1.6561525,-0.8549546,0.5956946,-0.24267404,1.086386,-0.4081415,-0.5502367,0.1651687,-0.9179611,1.5838974,-0.4078678,0.7212741,-0.20018485,0.095616266,-0.91855866,-0.13041578,-0.2817438,0.96276504,1.4141555,-0.17479919,1
TCGA-AQ-A1H3-01,-1.6516892,-0.1415553,-0.37736928,1.6052558,-0.60024595,-1.8633914,-1.0798597,-0.7242564,-0.6642647,0.3977809,-1.0885533,1.3697215,-1.8458353,-1.6900288,1.9220693,0.9040051,-0.09164894,-0.51611656,-0.6435149,-2.1701458,-0.48482,2.3595197,0.4842134,-0.81772125,-1.2248105,-0.28729543,0.32749268,-1.057503,-1.4166063,-0.5310634,0.0029718052,0.16508903,1
TCGA-AQ-A54N-01,0.8786347,0.05474244,0.6744892,0.6624256,-0.89054406,-1.1234959,-0.72891086,0.45874298,0.73230696,-0.66232336,-0.283219,-0.34852752,-1.072353,0.1585888,2.1787863,-0.43609345,0.37821728,0.050714932,-0.2906826,-1.9528561,-2.278381,0.24241412,0.008390234,0.567615,-1.2576574,0.23549017,0.39717224,-1.244632,-0.9333437,1.0046477,-1.9934205,1.2291955,1
TCGA-AQ-A54O-01,-1.6297138,0.69844127,-0.25479677,1.5603653,1.4556007,0.170672,0.6106344,0.21184182,-0.12928994,-0.49415427,1.5207849,-0.16451758,0.27980882,1.4463319,-0.28131106,0.07697801,0.3073981,0.34753072,0.6527372,0.31705883,0.21815051,0.5115894,1.6682572,-0.569715,-0.40932202,-0.49820057,1.366479,-0.06651542,-0.50763875,-0.3390183,0.76521504,0.29455426,1
TCGA-AQ-A7U7-01,1.5975204,-1.4878899,-0.05088183,0.6789668,-0.685128,1.4778475,-0.85832876,0.3414386,-1.5901105,-1.6584055,1.1839852,1.7436757,1.788601,0.8829329,-0.629286,-0.56837994,1.3878398,1.4056996,-0.33688095,-0.40556794,0.07844334,0.48505983,0.2827428,-1.04059,-0.05726384,0.8238977,0.4569123,0.33187103,1.4880688,0.01867727,-0.60360926,-2.346853,1
TCGA-AR-A0TP-01,0.4411426,-0.97583824,-2.1875482,0.1297264,-0.28526357,0.88393015,0.90265125,-2.9300973,0.33397126,-0.7515782,0.33181968,0.12345391,-1.3264805,-0.1038954,-2.3130696,-0.88838476,1.226175,-0.19521397,-1.092065,0.06976792,-0.227887,0.5177238,-0.5915842,1.3496727,2.4478855,0.11184361,0.41419384,0.19605903,-0.58940357,-0.4073125,-0.4139251,0.427255,0
TCGA-AR-A0TQ-01,1.6038235,0.024836011,-0.21410353,1.7209477,0.12521076,0.41274467,0.35265243,0.13700204,0.24168776,1.1294813,0.26053077,1.1177429,-0.37306187,0.07805885,0.16515444,-0.27071407,-0.975738,-1.1479044,-1.3294504,-0.33931527,-1.5486801,-0.8238076,-0.3166074,-0.68567055,-1.2276638,0.7738453,-0.3603348,-0.2308196,0.45486113,1.1228044,0.18265417,1.3326248,0
TCGA-AR-A0TR-01,-0.15127456,-0.97071135,-1.2116158,0.06595539,-0.7005315,-1.1757321,-0.4958469,0.022578552,0.7768709,-0.80299264,0.3904899,-0.73720956,-0.6133087,0.9835661,1.4380385,0.41448367,1.5872923,0.41539162,-0.5033963,0.1622572,2.0624897,0.84778917,-0.0451219,-1.1246918,-1.1520673,0.31794465,-0.15004167,0.03855685,-0.21382666,0.8142949,0.3017042,0.25638127,1
TCGA-AR-A0TS-01,-0.13052705,0.48920697,-0.29044613,0.4573229,0.44060495,-0.5765029,-0.7806547,1.0997403,1.4236895,-1.1372567,0.47841376,-0.20868291,0.64273745,-0.85662025,-0.46402097,-0.4558181,-1.1136916,-0.3770227,-1.2556,-0.17914723,-0.4729029,0.4552183,3.483698,0.6282639,-3.303374,1.2405375,0.21589187,1.0975267,-1.116286,0.69855237,1.0674111,-0.123933084,0
